概要,企業,予想日,予想時刻,売買,ユーザ名,所持ポイント,登録時株価,取得ポイント,目標株価,予想期間,理由,コメント,データ取得時株価,データ取得日,データ取得時間,参照html
"トレンドマイクロ(4704)の売り予想。 松岡政也 さんの売買予想。 目標株価： 2,500円 期間： 長期(数ヶ月～数年) 理由： その他 売り予想",トレンドマイクロ,2015/11/29,17:01,売り予想,松岡政也さん,-25.38,"5,080.0",+11.41,"2,500",長期(数ヶ月～数年),その他,"【株価分析結果】2015/11/28 01:23
　割高

  【総論】
　この銘柄は、みんかぶリサーチによる株価診断において過去比較で割高と判断され、また相対比較でも割高と判断されます。結果、現在の株価は「割高」と結論付けました。
　但し、この銘柄の株価が「3,974円」を割ると割安圏内に入ります。
　このように、この銘柄は現在の株価水準において割高と判断されますが、この結果は必ずしも今後の株価の下落を示唆するものではありません。
投資判断においては、売上関連事項を中心に、企業や外部環境の動向に注視してください。


【過去比較】
　過去2年間において、この銘柄はPSRの変動幅が最も狭いことから売上動向が投資判断で重視されている可能性があります。現状、PSRは過去平均値より高い為、過去比較の観点からは割高と判断されます。

【相対比較】
　一方、この銘柄のPERは類似時価総額銘柄の平均値と連動性が高い傾向にあります。つまり、この銘柄の投資判断では類似時価総額を対象に利益動向が比較されている可能性があります。
　結果、現在、この銘柄のPERは類似時価総額の平均値よりも高い為、相対比較の観点からは割高と判断されます。
","4,875.0",04月09日,01:23,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/4704-トレンドマイクロ/2017-04-09-01-22-42/comment\19.html
"トレンドマイクロ(4704)の買い予想。 勁草(けいそう) さんの売買予想。 目標株価： 9,870円 期間： 長期(数ヶ月～数年) 理由： その他 買い予想 長期 目標株価9,870円",トレンドマイクロ,2017/04/03,10:42,買い予想,勁,17.64,"4,925.0",-2.94,"9,870",長期(数ヶ月～数年),その他,,"4,875.0",04月09日,01:22,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/4704-トレンドマイクロ/2017-04-09-01-22-42/comment\2.html
"トレンドマイクロ(4704)の売り予想。 チャーティスト3 さんの売買予想。 目標株価： 3,015円 期間： 長期(数ヶ月～数年) 理由： 業績(会社計画の修正発表を含む) 株価診断結果「割高」に賛成",トレンドマイクロ,2015/09/06,13:37,売り予想,チャーティスト3さん,-33.49,"4,130.0",-51.36,"3,015",長期(数ヶ月～数年),業績(会社計画の修正発表を含む),"【株価分析結果】2015/09/05 01:25　割高  【総論】　この銘柄は、みんかぶリサーチによる株価診断において過去比較で割高と判断され、また相対比較でも割高と判断されます。結果、現在の株価は「割高」と結論付けました。　但し、この銘柄の株価が「3,982円」を割ると割安圏内に入ります。　このように、この銘柄は現在の株価水準において割高と判断されますが、この結果は必ずしも今後の株価の下落を示唆するものではありません。投資判断においては、売上関連事項を中心に、企業や外部環境の動向に注視してください。【過去比較】　過去2年間において、この銘柄はPSRの変動幅が最も狭いことから売上動向が投資判断で重視されている可能性があります。現状、PSRは過去平均値より高い為、過去比較の観点からは割高と判断されます。【相対比較】　一方、この銘柄のPERは類似時価総額銘柄の平均値と連動性が高い傾向にあります。つまり、この銘柄の投資判断では類似時価総額を対象に利益動向が比較されている可能性があります。　結果、現在、この銘柄のPERは類似時価総額の平均値よりも高い為、相対比較の観点からは割高と判断されます。","4,875.0",04月09日,01:23,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/4704-トレンドマイクロ/2017-04-09-01-22-42/comment\20.html
"トレンドマイクロ(4704)の買い予想。 TETSU35 さんの売買予想。 目標株価： 4,995円 期間： 短期(数分~数日) 理由： その他 買い予想 短期 目標株価4,978円",トレンドマイクロ,2015/08/13,14:32,買い予想,TETSU35さん,49.56,"4,830.0",+2.59,"4,995",短期(数分～数日),その他,,"4,875.0",04月09日,01:23,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/4704-トレンドマイクロ/2017-04-09-01-22-42/comment\21.html
"トレンドマイクロ(4704)の買い予想。 dover さんの売買予想。 目標株価： 5,883円 期間： 中期(数週間~数ヶ月) 理由： チャート 個人投資家の意見「買い」に賛成",トレンドマイクロ,2015/07/23,14:39,買い予想,doverさん,75.34,"4,535.0",+21.25,"5,882",中期(数週間～数ヶ月),チャート,,"4,875.0",04月09日,01:23,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/4704-トレンドマイクロ/2017-04-09-01-22-42/comment\22.html
"トレンドマイクロ(4704)の買い予想。 万舟王子 さんの売買予想。 目標株価： 3,534円 期間： 長期(数ヶ月～数年) 理由： 業績(会社計画の修正発表を含む) 個人投資家の意見「買い」に賛成",トレンドマイクロ,2015/02/19,02:41,買い予想,万舟王子さん,52.07,"3,500.0",+111.63,"3,534",長期(数ヶ月～数年),業績(会社計画の修正発表を含む),,"4,875.0",04月09日,01:23,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/4704-トレンドマイクロ/2017-04-09-01-22-42/comment\23.html
"トレンドマイクロ(4704)の買い予想。 archangels1911 さんの売買予想。 目標株価： 3,381円 期間： 短期(数分~数日) 理由： チャート 買い予想 短期 目標株価3,375円",トレンドマイクロ,2015/01/21,01:31,買い予想,archangels1911さん,44.93,"3,180.0",+151.47,"3,381",短期(数分～数日),チャート,,"4,875.0",04月09日,01:23,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/4704-トレンドマイクロ/2017-04-09-01-22-42/comment\24.html
"トレンドマイクロ(4704)の買い予想。 毎日が勉強 さんの売買予想。 目標株価： 4,134円 期間： 中期(数週間~数ヶ月) 理由： 業績(会社計画の修正発表を含む) 買うぞ",トレンドマイクロ,2015/01/14,07:32,買い予想,毎日が勉強さん,166.93,"3,155.0",+154.93,"4,134",中期(数週間～数ヶ月),業績(会社計画の修正発表を含む),,"4,875.0",04月09日,01:23,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/4704-トレンドマイクロ/2017-04-09-01-22-42/comment\25.html
"トレンドマイクロ(4704)の買い予想。 くうたん さんの売買予想。 目標株価： 3,591円 期間： 中期(数週間~数ヶ月) 理由： 業績(会社計画の修正発表を含む) 個人投資家の意見「買い」に賛成",トレンドマイクロ,2015/01/01,22:25,買い予想,くうたんさん,258.25,"3,330.0",+131.84,"3,591",中期(数週間～数ヶ月),業績(会社計画の修正発表を含む),,"4,875.0",04月09日,01:23,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/4704-トレンドマイクロ/2017-04-09-01-22-42/comment\26.html
"トレンドマイクロ(4704)の買い予想。 akira1957 さんの売買予想。 目標株価： 7,030円 期間： 中期(数週間~数ヶ月) 理由： その他 株価診断結果「割高」に反対",トレンドマイクロ,2014/07/11,13:14,買い予想,akira1957さん,27.23,"3,515.0",+109.94,"7,030",中期(数週間～数ヶ月),その他,"【株価分析結果】2014/07/11 01:43
　割高

  【総論】
　この銘柄は、みんかぶリサーチによる株価診断において過去比較で割安と判断され、また相対比較で割高と判断されます。しかし、相対比較の方が連動性が高いことから、現在の株価は「割高」と結論付けました。
　但し、この銘柄の株価が「3,319円」を割ると割安圏内に入ります。なお、この銘柄は相対比較においてプレミアム評価される傾向にあり、理論株価はその点を考慮して算出されております。
　このように、この銘柄は現在の株価水準において割高と判断されますが、この結果は必ずしも今後の株価の下落を示唆するものではありません。
投資判断においては、売上関連事項を中心に、企業や外部環境の動向に注視してください。


【過去比較】
　過去2年間において、この銘柄はPBRの変動幅が最も狭いことから純資産動向が投資判断で重視されている可能性があります。現状、PBRは過去平均値より低い為、過去比較の観点からは割安と判断されます。

【相対比較】
　一方、この銘柄のPSRは同一取引市場銘柄の平均値と連動性が高い傾向にあります。つまり、この銘柄の投資判断では同一取引市場を対象に売上動向が比較されている可能性があります。また、この銘柄は相対比較においてプレミアム評価される傾向にある為、それを考慮します。
　結果、現在、この銘柄の株価は相対比較の観点で割高と判断されます。

","4,875.0",04月09日,01:23,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/4704-トレンドマイクロ/2017-04-09-01-22-42/comment\27.html
