概要,企業,予想日,予想時刻,売買,ユーザ名,所持ポイント,登録時株価,取得ポイント,目標株価,予想期間,理由,コメント,データ取得時株価,データ取得日,データ取得時間,参照html
"国際石油開発帝石(1605)の買い予想。 シュールブリタニア さんの売買予想。 目標株価： 5,000円 期間： 中期(数週間~数ヶ月) 理由： その他 そろそろ(´∀｀*)",国際石油開発帝石,2009/09/01,08:56,買い予想,シュールブリタニアさん,90.57,"1,875.0",-113.66,"5,000",中期(数週間～数ヶ月),その他,"国策企業ですし、この水準は買いで！

そろそろインフレが始まる匂いがする！","1,126.5",04月08日,17:13,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/1605-国際石油開発帝石/2017-04-08-17-04-09/comment\252.html
"国際石油開発帝石(1605)の買い予想。 ﾐﾊｴﾙ さんの売買予想。 目標株価： 4,615円 期間： 長期(数ヶ月～数年) 買い",国際石油開発帝石,2009/08/18,17:13,買い予想,ﾐﾊｴﾙさん,428.06,"1,782.5",-104.81,"4,615",長期(数ヶ月～数年),,,"1,126.5",04月08日,17:13,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/1605-国際石油開発帝石/2017-04-08-17-04-09/comment\253.html
"国際石油開発帝石(1605)の買い予想。 baba fumito さんの売買予想。 目標株価： 4,615円 期間： 中期(数週間~数ヶ月) 理由： チャート 買います",国際石油開発帝石,2009/07/09,14:12,買い予想,baba fumitoさん,246.85,"1,745.0",-100.95,"4,615",中期(数週間～数ヶ月),チャート,,"1,126.5",04月08日,17:13,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/1605-国際石油開発帝石/2017-04-08-17-04-09/comment\254.html
"国際石油開発帝石(1605)の買い予想。 ゆーきage さんの売買予想。 目標株価： 4,615円 期間： 中期(数週間~数ヶ月) 理由： 業績(会社計画の修正発表を含む) 希望的観測",国際石油開発帝石,2009/07/09,11:05,買い予想,ゆーきageさん,-91.28,"1,755.0",-101.99,"4,615",中期(数週間～数ヶ月),業績(会社計画の修正発表を含む),為替と原油価格の変動による当期利益の上方修正があると思う｡,"1,126.5",04月08日,17:13,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/1605-国際石油開発帝石/2017-04-08-17-04-09/comment\255.html
"国際石油開発帝石(1605)の買い予想。 yukiROCKfes さんの売買予想。 目標株価： 4,615円 期間： 長期(数ヶ月～数年) 理由： その他 株価診断結果「割安」に賛成",国際石油開発帝石,2009/07/07,18:08,買い予想,yukiROCKfesさん,240.49,"1,742.5",-100.68,"4,615",長期(数ヶ月～数年),その他,"【株価分析結果】2009/07/07 03:08
割安

【ファンダメンタルズ分析】
この銘柄は、みんかぶリサーチによる株価診断において過去比較で割安と判断され、また相対比較でも割安と判断されます。結果、現在の株価は「割安」と結論付けました。
但し、この銘柄の株価が「926,307円」を超えると割高圏内に入ります。なお、この銘柄は過去2年間においてプレミアム評価される傾向にあり、理論株価はその点を考慮して算出されております。


【バリュエーション】
過去2年間において、この銘柄は配当利回りの変動幅が最も狭いことから株主還元策が投資判断で重視されている可能性があります。現状、配当利回りは過去平均値より高い為、過去比較の観点からは割安と判断されます。
一方、この銘柄のPSRは同一業種銘柄の平均値と連動性が高い傾向にあります。つまり、この銘柄の投資判断では同一業種を対象に売上動向が比較されている可能性があります。また、この銘柄は過去2年間、相対比較においてプレミアム評価される傾向にある為、それを考慮します。
結果、現在、この銘柄の株価は相対比較の観点で割安と判断されます。 

","1,126.5",04月08日,17:13,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/1605-国際石油開発帝石/2017-04-08-17-04-09/comment\256.html
"国際石油開発帝石(1605)の買い予想。 新卒MBA さんの売買予想。 目標株価： 4,615円 かい",国際石油開発帝石,2009/06/23,21:54,買い予想,新卒MBAさん,434.31,"1,807.5",-107.29,"4,615",,,　,"1,126.5",04月08日,17:13,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/1605-国際石油開発帝石/2017-04-08-17-04-09/comment\257.html
"国際石油開発帝石(1605)の買い予想。 影船九番艦 さんの売買予想。 目標株価： 4,615円 期間： 中期(数週間~数ヶ月) 理由： チャート 5/29の窓埋め",国際石油開発帝石,2009/06/21,21:41,買い予想,影船九番艦さん,450.24,"1,880.0",-114.12,"4,615",中期(数週間～数ヶ月),チャート,調整は済んだと思います。,"1,126.5",04月08日,17:13,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/1605-国際石油開発帝石/2017-04-08-17-04-09/comment\258.html
"国際石油開発帝石(1605)の買い予想。 黒鴎有限公司 さんの売買予想。 目標株価： 4,615円 期間： 中期(数週間~数ヶ月) 理由： イベント(増資／合弁・買収／分割等) P4",国際石油開発帝石,2009/06/19,10:40,買い予想,黒鴎有限公司さん,-55.25,"1,902.5",-116.13,"4,615",中期(数週間～数ヶ月),イベント(増資／合弁・買収／分割等),,"1,126.5",04月08日,17:13,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/1605-国際石油開発帝石/2017-04-08-17-04-09/comment\259.html
国際石油開発帝石(1605)の買い予想。 santa7 さんの売買予想。 目標株価： 860円 期間： 短期(数分~数日) 理由： 業績(会社計画の修正発表を含む) 株価診断結果「割安」に賛成,国際石油開発帝石,2016/08/03,18:25,買い予想,santa7さん,36.14,781.6,+125.11,860,短期(数分～数日),業績(会社計画の修正発表を含む),"【株価分析結果】2016/08/03 01:06
　割安

  【総論】
　この銘柄は、みんかぶリサーチによる株価診断において過去比較で割安と判断され、また相対比較でも割安と判断されます。結果、現在の株価は「割安」と結論付けました。
　但し、この銘柄の株価が「786円」を超えると割高圏内に入ります。加えて、PBRが一倍割れなことから将来のキャッシュフローが悪化する見通しの場合を除き、長期的には下値リスクの軽減から買い圧力が高まる可能性があります。
　このように、この銘柄は現在の株価水準において割安と判断されますが、この結果は必ずしも今後の株価の上昇を示唆するものではありません。
投資判断においては、株主還元関連事項を中心に、企業や外部環境の動向に注視してください。


【過去比較】
　過去2年間において、この銘柄はPSRの変動幅が最も狭いことから売上動向が投資判断で重視されている可能性があります。現状、PSRは過去平均値より低い為、過去比較の観点からは割安と判断されます。

【相対比較】
　一方、この銘柄の配当利回りは同一業種分類銘柄の平均値と連動性が高い傾向にあります。つまり、この銘柄の投資判断では同一業種分類を対象に株主還元策が比較されている可能性があります。
　結果、現在、この銘柄の配当利回りは同一業種分類の平均値よりも高い為、相対比較の観点からは割安と判断されます。

","1,126.5",04月08日,17:05,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/1605-国際石油開発帝石/2017-04-08-17-04-09/comment\26.html
"国際石油開発帝石(1605)の売り予想。 bar**978 さんの売買予想。 目標株価： 4,615円 期間： 中期(数週間~数ヶ月) 理由： その他 原油価格",国際石油開発帝石,2009/06/16,00:01,売り予想,bar**978さん,342.24,"1,942.5",+119.30,"4,615",中期(数週間～数ヶ月),その他,原油価格がアメリカの景気後退で、６０ドル前半で落ち着けば。,"1,126.5",04月08日,17:13,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/1605-国際石油開発帝石/2017-04-08-17-04-09/comment\260.html
