概要,企業,予想日,予想時刻,売買,ユーザ名,所持ポイント,登録時株価,取得ポイント,目標株価,予想期間,理由,コメント,データ取得時株価,データ取得日,データ取得時間,参照html
"ＪＴ(2914)の買い予想。 ﾕﾝﾕﾝ さんの売買予想。 目標株価： 4,000円 期間： 中期(数週間~数ヶ月) 理由： 業績(会社計画の修正発表を含む) かい",日本たばこ産業,2013/04/26,06:16,買い予想,ﾕﾝﾕﾝさん,64.7,"3,600.0",+6.95,"4,000",中期(数週間～数ヶ月),業績(会社計画の修正発表を含む),,"3,689.0",04月08日,20:46,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/2914-日本たばこ産業/2017-04-08-20-42-47/comment\117.html
"ＪＴ(2914)の買い予想。 チャロチャロ さんの売買予想。 目標株価： 3,900円 期間： 中期(数週間~数ヶ月) 理由： 業績(会社計画の修正発表を含む) 個人投資家の意見「買い」に賛成",日本たばこ産業,2013/03/29,19:29,買い予想,チャロチャロさん,5.86,"2,955.0",+70.53,"3,900",中期(数週間～数ヶ月),業績(会社計画の修正発表を含む),"日本の優良株ですね。
間違いないです。","3,689.0",04月08日,20:46,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/2914-日本たばこ産業/2017-04-08-20-42-47/comment\118.html
"ＪＴ(2914)の買い予想。 papamamayuma さんの売買予想。 目標株価： 5,481円 期間： 中期(数週間~数ヶ月) 理由： 業績(会社計画の修正発表を含む) 買い",日本たばこ産業,2013/03/21,07:31,買い予想,papamamayumaさん,171.72,"3,075.0",+56.68,"5,481",中期(数週間～数ヶ月),業績(会社計画の修正発表を含む),,"3,689.0",04月08日,20:47,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/2914-日本たばこ産業/2017-04-08-20-42-47/comment\119.html
"ＪＴ(2914)の買い予想。 ひよりん さんの売買予想。 目標株価： 4,043円 期間： 中期(数週間~数ヶ月) 理由： 配当(株主優待を含む) 買い予想 中期 目標株価4,043円",日本たばこ産業,2017/02/20,16:58,買い予想,ひよりんさん,-5.88,"3,770.0",-6.18,"4,043",中期(数週間～数ヶ月),配当(株主優待を含む),,"3,689.0",04月08日,20:43,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/2914-日本たばこ産業/2017-04-08-20-42-47/comment\12.html
"ＪＴ(2914)の買い予想。 mys**okyo さんの売買予想。 目標株価： 5,400円 期間： 中期(数週間~数ヶ月) 理由： 業績(会社計画の修正発表を含む) めざせ5000円",日本たばこ産業,2013/03/19,06:54,買い予想,mys**okyoさん,333.02,"3,040.0",+60.61,"5,400",中期(数週間～数ヶ月),業績(会社計画の修正発表を含む),,"3,689.0",04月08日,20:47,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/2914-日本たばこ産業/2017-04-08-20-42-47/comment\120.html
"ＪＴ(2914)の買い予想。 トモテイ さんの売買予想。 目標株価： 9,225円 期間： 長期(数ヶ月～数年) 理由： 業績(会社計画の修正発表を含む) 貝",日本たばこ産業,2013/03/17,11:53,買い予想,トモテイさん,122.99,"3,065.0",+57.79,"9,225",長期(数ヶ月～数年),業績(会社計画の修正発表を含む),,"3,689.0",04月08日,20:47,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/2914-日本たばこ産業/2017-04-08-20-42-47/comment\121.html
"ＪＴ(2914)の買い予想。 ｴｯｸｽﾍﾞﾙﾃｨｶﾞ さんの売買予想。 目標株価： 4,000円 期間： 中期(数週間~数ヶ月) 理由： 業績(会社計画の修正発表を含む) 2949円で公募上がります｡",日本たばこ産業,2013/03/13,15:31,買い予想,ｴｯｸｽﾍﾞﾙﾃｨｶﾞさん,83.36,"3,220.0",+82.65,"4,000",中期(数週間～数ヶ月),業績(会社計画の修正発表を含む),ｱﾍﾞﾉﾐｸｽの一貫？,"3,689.0",04月08日,20:47,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/2914-日本たばこ産業/2017-04-08-20-42-47/comment\122.html
"ＪＴ(2914)の買い予想。 ゆきたん さんの売買予想。 目標株価： 3,100円 期間： 長期(数ヶ月～数年) 理由： イベント(増資／合弁・買収／分割等) かうかう",日本たばこ産業,2013/03/11,18:42,買い予想,ゆきたんさん,211.67,"2,960.0",+69.93,"3,100",長期(数ヶ月～数年),イベント(増資／合弁・買収／分割等),,"3,689.0",04月08日,20:47,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/2914-日本たばこ産業/2017-04-08-20-42-47/comment\123.html
"ＪＴ(2914)の買い予想。 ｺﾞｰﾙﾄﾞまん さんの売買予想。 目標株価： 4,000円 期間： 長期(数ヶ月～数年) 理由： 配当(株主優待を含む) 政府株放出",日本たばこ産業,2013/03/02,07:37,買い予想,ｺﾞｰﾙﾄﾞまんさん,-74.58,"3,120.0",+51.76,"4,000",長期(数ヶ月～数年),配当(株主優待を含む),,"3,689.0",04月08日,20:47,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/2914-日本たばこ産業/2017-04-08-20-42-47/comment\124.html
"ＪＴ(2914)の買い予想。 オオヤ さんの売買予想。 目標株価： 3,192円 期間： 長期(数ヶ月～数年) 理由： チャート オオヤ",日本たばこ産業,2013/02/28,07:13,買い予想,オオヤさん,76.66,"2,908.0",+76.27,"3,192",長期(数ヶ月～数年),チャート,,"3,689.0",04月08日,20:47,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/2914-日本たばこ産業/2017-04-08-20-42-47/comment\125.html
