概要,企業,予想日,予想時刻,売買,ユーザ名,所持ポイント,登録時株価,取得ポイント,目標株価,予想期間,理由,コメント,データ取得時株価,データ取得日,データ取得時間,参照html
デンカ(4061)の売り予想。 チャーティスト3 さんの売買予想。 目標株価： 335円 期間： 長期(数ヶ月～数年) 理由： 業績(会社計画の修正発表を含む) 株価診断結果「割安」に反対,デンカ,2015/09/06,13:42,売り予想,チャーティスト3さん,-33.49,475.0,-46.69,335,長期(数ヶ月～数年),業績(会社計画の修正発表を含む),【株価分析結果】2015/09/05 01:21　割安  【総論】　この銘柄は、みんかぶリサーチによる株価診断において過去比較で割安と判断され、また相対比較でも割安と判断されます。結果、現在の株価は「割安」と結論付けました。　但し、この銘柄の株価が「498円」を超えると割高圏内に入ります。　このように、この銘柄は現在の株価水準において割安と判断されますが、この結果は必ずしも今後の株価の上昇を示唆するものではありません。投資判断においては、株主還元関連事項を中心に、企業や外部環境の動向に注視してください。【過去比較】　過去2年間において、この銘柄は配当利回りの変動幅が最も狭いことから株主還元策が投資判断で重視されている可能性があります。現状、配当利回りは過去平均値より高い為、過去比較の観点からは割安と判断されます。【相対比較】　一方、この銘柄のPERは日本株全体銘柄の平均値と連動性が高い傾向にあります。つまり、この銘柄の投資判断では日本株全体を対象に利益動向が比較されている可能性があります。また、この銘柄は相対比較において割引評価される傾向にある為、それを考慮します。　結果、現在、この銘柄の株価は相対比較の観点で割安と判断されます。,552.0,04月08日,22:52,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/4061-デンカ/2017-04-08-22-51-52/comment\14.html
デンカ(4061)の買い予想。 com@ さんの売買予想。 目標株価： 850円 期間： 長期(数ヶ月～数年) 理由： その他 買い予想 長期 目標株価850円,デンカ,2015/04/22,20:28,買い予想,com@さん,-23.21,495.0,+32.17,850,長期(数ヶ月～数年),その他,,552.0,04月08日,22:52,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/4061-デンカ/2017-04-08-22-51-52/comment\15.html
デンカ(4061)の買い予想。 ogu3 さんの売買予想。 目標株価： 653円 期間： 長期(数ヶ月～数年) 理由： 業績(会社計画の修正発表を含む) 買い予想 長期 目標株価653円,デンカ,2015/04/21,15:52,買い予想,ogu3さん,35.11,494.0,+32.81,653,長期(数ヶ月～数年),業績(会社計画の修正発表を含む),電化は小動き、野村証が目標株価を８００円に引き上げ(株式経済新聞)2015/04/10(10:51)http://minkabu.jp/stock/4061/news/853900,552.0,04月08日,22:52,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/4061-デンカ/2017-04-08-22-51-52/comment\16.html
デンカ(4061)の買い予想。 アウディー さんの売買予想。 目標株価： 520円 期間： 短期(数分~数日) 理由： その他 買い,デンカ,2015/04/01,21:44,買い予想,アウディーさん,84.46,471.0,+48.29,520,短期(数分～数日),その他,,552.0,04月08日,22:52,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/4061-デンカ/2017-04-08-22-51-52/comment\17.html
デンカ(4061)の買い予想。 miroku さんの売買予想。 目標株価： 499円 期間： 長期(数ヶ月～数年) 理由： その他 個人投資家の意見「買い」に賛成,デンカ,2015/04/01,20:57,買い予想,mirokuさん,79.97,471.0,+48.29,499,長期(数ヶ月～数年),その他,,552.0,04月08日,22:52,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/4061-デンカ/2017-04-08-22-51-52/comment\18.html
デンカ(4061)の買い予想。 荒野ノ大鷹 さんの売買予想。 目標株価： 543円 期間： 長期(数ヶ月～数年) 理由： その他 買い予想 長期 目標株価543円,デンカ,2014/12/16,19:01,買い予想,荒野ノ大鷹さん,51.47,411.0,+96.86,543,長期(数ヶ月～数年),その他,,552.0,04月08日,22:52,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/4061-デンカ/2017-04-08-22-51-52/comment\19.html
デンカ(4061)の買い予想。 Newジェントルマン さんの売買予想。 目標株価： 901円 期間： 中期(数週間~数ヶ月) 理由： その他 買い予想 中期 目標株価881円,デンカ,2017/02/26,15:06,買い予想,Newジェントルマンさん,-5.41,588.0,-17.89,901,中期(数週間～数ヶ月),その他,,552.0,04月08日,22:52,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/4061-デンカ/2017-04-08-22-51-52/comment\2.html
"デンカ(4061)の買い予想。 常勝魂 さんの売買予想。 目標株価： 1,215円 期間： 長期(数ヶ月～数年) 理由： 業績(会社計画の修正発表を含む) インフルエンザワクチン",デンカ,2014/11/25,23:53,買い予想,常勝魂さん,142.7,402.0,+105.39,"1,215",長期(数ヶ月～数年),業績(会社計画の修正発表を含む),"傘下に,有力インフルエンザワクチンメーカー有し,寒波襲来すれば昨年高値射程　化学品事業は,原材料価格上昇の販売価格転嫁進み,採算改善",552.0,04月08日,22:52,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/4061-デンカ/2017-04-08-22-51-52/comment\20.html
デンカ(4061)の売り予想。 sunpoint さんの売買予想。 目標株価： 342円 期間： 短期(数分~数日) 理由： チャート 個人投資家の意見「買い」に反対,デンカ,2014/11/10,16:01,売り予想,sunpointさん,8.43,382.0,-127.29,342,短期(数分～数日),チャート,,552.0,04月08日,22:52,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/4061-デンカ/2017-04-08-22-51-52/comment\21.html
デンカ(4061)の買い予想。 efg*7*0 さんの売買予想。 目標株価： 420円 期間： 中期(数週間~数ヶ月) 理由： その他 買い予想 中期 目標株価417円,デンカ,2014/11/10,11:36,買い予想,efg*7*0さん,-1.11,380.0,+127.96,420,中期(数週間～数ヶ月),その他,,552.0,04月08日,22:52,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/4061-デンカ/2017-04-08-22-51-52/comment\22.html
