概要,企業,予想日,予想時刻,売買,ユーザ名,所持ポイント,登録時株価,取得ポイント,目標株価,予想期間,理由,コメント,データ取得時株価,データ取得日,データ取得時間,参照html
三菱電機(6503)の売り予想。 かみどん さんの売買予想。 目標株価： 600円 期間： 中期(数週間~数ヶ月) 売り,三菱電機,2010/05/14,10:46,売り予想,かみどんさん,36.73,784.0,-274.92,600,中期(数週間～数ヶ月),,,"1,541.0",04月09日,15:49,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/6503-三菱電機/2017-04-09-15-45-11/comment\118.html
三菱電機(6503)の売り予想。 ミチタク さんの売買予想。 目標株価： 600円 期間： 短期(数分~数日) 理由： その他 uri,三菱電機,2010/05/09,15:36,売り予想,ミチタクさん,-151.55,782.0,-276.36,600,短期(数分～数日),その他,,"1,541.0",04月09日,15:49,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/6503-三菱電機/2017-04-09-15-45-11/comment\119.html
"三菱電機(6503)の売り予想。 エグゼクティブ・まっち さんの売買予想。 目標株価： 1,141円 期間： 長期(数ヶ月～数年) 理由： チャート 個人投資家の意見「買い」に反対",三菱電機,2016/12/31,21:11,売り予想,エグゼクティブ・まっちさん,-14.13,"1,639.5",+16.91,"1,140",長期(数ヶ月～数年),チャート,,"1,541.0",04月09日,15:45,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/6503-三菱電機/2017-04-09-15-45-11/comment\12.html
"三菱電機(6503)の買い予想。 しろちゃん さんの売買予想。 目標株価： 1,200円 期間： 中期(数週間~数ヶ月) 理由： 業績(会社計画の修正発表を含む) 太陽電池銘柄",三菱電機,2010/04/10,17:09,買い予想,しろちゃんさん,102.12,865.0,+221.89,"1,200",中期(数週間～数ヶ月),業績(会社計画の修正発表を含む),,"1,541.0",04月09日,15:49,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/6503-三菱電機/2017-04-09-15-45-11/comment\120.html
三菱電機(6503)の買い予想。 堕落汚バマ さんの売買予想。 目標株価： 850円 期間： 中期(数週間~数ヶ月) 理由： その他 0,三菱電機,2010/03/15,08:40,買い予想,堕落汚バマさん,327.04,796.0,+265.78,850,中期(数週間～数ヶ月),その他,0,"1,541.0",04月09日,15:49,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/6503-三菱電機/2017-04-09-15-45-11/comment\121.html
三菱電機(6503)の売り予想。 Strmen さんの売買予想。 目標株価： 500円 期間： 長期(数ヶ月～数年) 理由： 業績(会社計画の修正発表を含む) 株価診断結果「割高」に賛成,三菱電機,2010/03/14,21:37,売り予想,Strmenさん,79.41,796.0,-266.49,500,長期(数ヶ月～数年),業績(会社計画の修正発表を含む),"【株価分析結果】2010/03/13 03:21
　割高

【総論】
　この銘柄は、みんかぶリサーチによる株価診断において過去比較で割高と判断され、また相対比較でも割高と判断されます。結果、現在の株価は「割高」と結論付けました。
　但し、この銘柄の株価が「645円」を割ると割安圏内に入ります。なお、この銘柄は相対比較においてプレミアム評価される傾向にあり、理論株価はその点を考慮して算出されております。
　このように、この銘柄は現在の株価水準において割高と判断されますが、この結果は必ずしも今後の株価の下落を示唆するものではありません。
投資判断においては、株主還元関連事項を中心に、企業や外部環境の動向に注視してください。


【過去比較】
　過去2年間において、この銘柄はPBRの変動幅が最も狭いことから純資産動向が投資判断で重視されている可能性があります。現状、PBRは過去平均値より高い為、過去比較の観点からは割高と判断されます。

【相対比較】
　一方、この銘柄の配当利回りは同一業種分類銘柄の平均値と連動性が高い傾向にあります。つまり、この銘柄の投資判断では同一業種分類を対象に株主還元策が比較されている可能性があります。また、この銘柄は相対比較においてプレミアム評価される傾向にある為、それを考慮します。
　結果、現在、この銘柄の株価は相対比較の観点で割高と判断されます。

私見
過去の大手電機メイカーの傾向として株価が期待するほど　利益成長しないでしょう　この様な株数の多い重い銘柄　　より1日20万株～30万株もあれば簡単に上昇する有望銘柄はほかにたくさんあります","1,541.0",04月09日,15:49,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/6503-三菱電機/2017-04-09-15-45-11/comment\122.html
三菱電機(6503)の買い予想。 taq*0* さんの売買予想。 目標株価： 850円 期間： 中期(数週間~数ヶ月) 理由： その他 かい,三菱電機,2010/01/17,17:07,買い予想,taq*0*さん,263.34,745.0,+303.44,850,中期(数週間～数ヶ月),その他,買います,"1,541.0",04月09日,15:49,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/6503-三菱電機/2017-04-09-15-45-11/comment\123.html
"三菱電機(6503)の買い予想。 by_my_pace さんの売買予想。 目標株価： 1,200円 期間： 長期(数ヶ月～数年) 理由： 業績(会社計画の修正発表を含む) 個人投資家の意見「買い」に賛成",三菱電機,2010/01/05,10:38,買い予想,by_my_paceさん,304.01,713.0,+329.82,"1,200",長期(数ヶ月～数年),業績(会社計画の修正発表を含む),,"1,541.0",04月09日,15:49,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/6503-三菱電機/2017-04-09-15-45-11/comment\124.html
三菱電機(6503)の買い予想。 さくらchan さんの売買予想。 目標株価： 700円 期間： 長期(数ヶ月～数年) 理由： 業績(会社計画の修正発表を含む) 株価診断結果「割高」に反対,三菱電機,2010/01/03,02:39,買い予想,さくらchanさん,347.68,693.0,+347.55,700,長期(数ヶ月～数年),業績(会社計画の修正発表を含む),"【株価分析結果】2009/12/31 03:21
　割高

【総論】
　この銘柄は、みんかぶリサーチによる株価診断において過去比較で割安と判断され、また相対比較で割高と判断されます。しかし、相対比較の方が連動性が高いことから、現在の株価は「割高」と結論付けました。
　但し、この銘柄の株価が「659円」を割ると割安圏内に入ります。なお、この銘柄は相対比較においてプレミアム評価される傾向にあり、理論株価はその点を考慮して算出されております。
　このように、この銘柄は現在の株価水準において割高と判断されますが、この結果は必ずしも今後の株価の下落を示唆するものではありません。
投資判断においては、株主還元関連事項を中心に、企業や外部環境の動向に注視してください。


【過去比較】
　過去2年間において、この銘柄はPSRの変動幅が最も狭いことから売上動向が投資判断で重視されている可能性があります。現状、PSRは過去平均値より低い為、過去比較の観点からは割安と判断されます。

【相対比較】
　一方、この銘柄の配当利回りは同一業種分類銘柄の平均値と連動性が高い傾向にあります。つまり、この銘柄の投資判断では同一業種分類を対象に株主還元策が比較されている可能性があります。また、この銘柄は相対比較においてプレミアム評価される傾向にある為、それを考慮します。
　結果、現在、この銘柄の株価は相対比較の観点で割高と判断されます。

","1,541.0",04月09日,15:49,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/6503-三菱電機/2017-04-09-15-45-11/comment\125.html
三菱電機(6503)の買い予想。 B_O さんの売買予想。 目標株価： 700円 期間： 中期(数週間~数ヶ月) 理由： その他 買い,三菱電機,2009/12/25,07:55,買い予想,B_Oさん,121.24,691.0,+349.38,700,中期(数週間～数ヶ月),その他,,"1,541.0",04月09日,15:49,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/6503-三菱電機/2017-04-09-15-45-11/comment\126.html
三菱電機(6503)の買い予想。 ＰＬＡＴＩＮＡ さんの売買予想。 目標株価： 695円 期間： 中期(数週間~数ヶ月) 理由： イベント(増資／合弁・買収／分割等) 株価診断結果「割高」に反対,三菱電機,2009/12/22,14:06,買い予想,ＰＬＡＴＩＮＡさん,372.23,673.0,+366.33,695,中期(数週間～数ヶ月),イベント(増資／合弁・買収／分割等),"【株価分析結果】2009/12/22 03:21
　割高

【総論】
　この銘柄は、みんかぶリサーチによる株価診断において過去比較で割安と判断され、また相対比較で割高と判断されます。しかし、相対比較の方が連動性が高いことから、現在の株価は「割高」と結論付けました。
　但し、この銘柄の株価が「645円」を割ると割安圏内に入ります。なお、この銘柄は相対比較においてプレミアム評価される傾向にあり、理論株価はその点を考慮して算出されております。
　このように、この銘柄は現在の株価水準において割高と判断されますが、この結果は必ずしも今後の株価の下落を示唆するものではありません。
投資判断においては、株主還元関連事項を中心に、企業や外部環境の動向に注視してください。


【過去比較】
　過去2年間において、この銘柄はPSRの変動幅が最も狭いことから売上動向が投資判断で重視されている可能性があります。現状、PSRは過去平均値より低い為、過去比較の観点からは割安と判断されます。

【相対比較】
　一方、この銘柄の配当利回りは同一業種分類銘柄の平均値と連動性が高い傾向にあります。つまり、この銘柄の投資判断では同一業種分類を対象に株主還元策が比較されている可能性があります。また、この銘柄は相対比較においてプレミアム評価される傾向にある為、それを考慮します。
　結果、現在、この銘柄の株価は相対比較の観点で割高と判断されます。","1,541.0",04月09日,15:49,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/6503-三菱電機/2017-04-09-15-45-11/comment\127.html
三菱電機(6503)の買い予想。 dragon0626 さんの売買予想。 目標株価： 736円 期間： 短期(数分~数日) 理由： その他 買い,三菱電機,2009/12/05,04:18,買い予想,dragon0626さん,506.48,688.0,+352.14,736,短期(数分～数日),その他,,"1,541.0",04月09日,15:49,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/6503-三菱電機/2017-04-09-15-45-11/comment\128.html
三菱電機(6503)の買い予想。 monexplus さんの売買予想。 目標株価： 720円 期間： 中期(数週間~数ヶ月) !,三菱電機,2009/11/11,10:51,買い予想,monexplusさん,165.24,640.0,+399.88,720,中期(数週間～数ヶ月),,,"1,541.0",04月09日,15:49,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/6503-三菱電機/2017-04-09-15-45-11/comment\129.html
"三菱電機(6503)の買い予想。 なおき投資 さんの売買予想。 目標株価： 2,066円 期間： 長期(数ヶ月～数年) 理由： 業績(会社計画の修正発表を含む) 個人投資家の意見「買い」に賛成",三菱電機,2016/11/19,07:10,買い予想,なおき投資さん,15.05,"1,600.0",-10.66,"2,065",長期(数ヶ月～数年),業績(会社計画の修正発表を含む),,"1,541.0",04月09日,15:45,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/6503-三菱電機/2017-04-09-15-45-11/comment\13.html
"三菱電機,6503,MitsubishiElectric,株価,株価予想,目標株価,株,株式,みんなの株式,みんかぶ,minkabu",三菱電機,2009/10/13,22:58,売り予想,空飛ぶ モンティ・パイさん,-418.66,727.0,-318.78,--,,,今年もキますから！！,"1,541.0",04月09日,15:50,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/6503-三菱電機/2017-04-09-15-45-11/comment\130.html
三菱電機(6503)の買い予想。 ryo007 さんの売買予想。 目標株価： 988円 期間： 中期(数週間~数ヶ月) 理由： その他 買い,三菱電機,2009/09/04,12:00,買い予想,ryo007さん,196.24,667.0,+372.18,988,中期(数週間～数ヶ月),その他,,"1,541.0",04月09日,15:50,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/6503-三菱電機/2017-04-09-15-45-11/comment\131.html
三菱電機(6503)の買い予想。 baba fumito さんの売買予想。 期間： 中期(数週間~数ヶ月) 理由： チャート 買います,三菱電機,2009/07/09,14:24,買い予想,baba fumitoさん,246.85,566.0,+489.34,--,中期(数週間～数ヶ月),チャート,,"1,541.0",04月09日,15:50,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/6503-三菱電機/2017-04-09-15-45-11/comment\132.html
