概要,企業,予想日,予想時刻,売買,ユーザ名,所持ポイント,登録時株価,取得ポイント,目標株価,予想期間,理由,コメント,データ取得時株価,データ取得日,データ取得時間,参照html
"日清製粉グループ本社(2002)の買い予想。 damekamoyo さんの売買予想。 目標株価： 1,095円 期間： 中期(数週間~数ヶ月) 理由： その他 個人投資家の意見「売り」に反対",日清製粉グループ本社,2014/02/27,13:11,買い予想,damekamoyoさん,172.96,993.6,+192.70,"1,094",中期(数週間～数ヶ月),その他,,"1,668.0",04月08日,18:52,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/2002-日清製粉グループ本社/2017-04-08-18-51-43/comment\29.html
"日清製粉グループ本社(2002)の買い予想。 Newジェントルマン さんの売買予想。 目標株価： 2,531円 期間： 中期(数週間~数ヶ月) 理由： その他 買い予想 中期 目標株価2,531円",日清製粉グループ本社,2017/02/26,14:25,買い予想,Newジェントルマンさん,-5.41,"1,698.0",-5.19,"2,531",中期(数週間～数ヶ月),その他,,"1,668.0",04月08日,18:51,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/2002-日清製粉グループ本社/2017-04-08-18-51-43/comment\3.html
日清製粉グループ本社(2002)の買い予想。 37 工事中 ! さんの売買予想。 目標株価： 966円 期間： 中期(数週間~数ヶ月) 理由： その他 全体調整時にゲットしたい銘柄,日清製粉グループ本社,2014/02/03,22:56,買い予想,37 　 工事中 !さん,57.65,900.0,+242.33,966,中期(数週間～数ヶ月),その他,,"1,668.0",04月08日,18:52,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/2002-日清製粉グループ本社/2017-04-08-18-51-43/comment\30.html
日清製粉グループ本社(2002)の買い予想。 地球猛獣群 さんの売買予想。 目標株価： 983円 期間： 長期(数ヶ月～数年) 理由： 業績(会社計画の修正発表を含む) 準備中バウ。,日清製粉グループ本社,2013/12/06,14:10,買い予想,地球猛獣群さん,72.7,959.0,+209.88,982,長期(数ヶ月～数年),業績(会社計画の修正発表を含む),,"1,668.0",04月08日,18:52,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/2002-日清製粉グループ本社/2017-04-08-18-51-43/comment\31.html
"日清製粉グループ本社(2002)の買い予想。 滅乙 さんの売買予想。 目標株価： 1,364円 期間： 長期(数ヶ月～数年) 理由： 業績(会社計画の修正発表を含む) 個人投資家の意見「買い」に賛成",日清製粉グループ本社,2013/11/12,02:06,買い予想,滅乙さん,43.02,943.6,+217.98,"1,363",長期(数ヶ月～数年),業績(会社計画の修正発表を含む),"営業利益、経常利益ともに上昇中。
年末年始で鍋や年越しそば関係で、需要増。
配当、株主優待も良い感じなので買いでしょ！","1,668.0",04月08日,18:52,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/2002-日清製粉グループ本社/2017-04-08-18-51-43/comment\32.html
日清製粉グループ本社(2002)の買い予想。 悠々天国 さんの売買予想。 目標株価： 932円 期間： 中期(数週間~数ヶ月) 理由： 業績(会社計画の修正発表を含む) 株価診断結果「割高」に反対,日清製粉グループ本社,2013/10/02,18:04,買い予想,悠々天国さん,148.31,909.0,+237.07,931,中期(数週間～数ヶ月),業績(会社計画の修正発表を含む),"【株価分析結果】2013/10/02 01:11
　割高

  【総論】
　この銘柄は、みんかぶリサーチによる株価診断において過去比較で割高と判断され、また相対比較で割安と判断されます。しかし、過去比較の方が連動性が高いことから、現在の株価は「割高」と結論付けました。
　但し、この銘柄の株価が「971円」を割ると割安圏内に入ります。加えて、この銘柄は割高と判断されるも、PBRが一倍割れなことから将来のキャッシュフローが悪化する見通しの場合を除き、長期的には株価が下支えされる可能性があります。
　このように、この銘柄は現在の株価水準において割高と判断されますが、この結果は必ずしも今後の株価の下落を示唆するものではありません。
投資判断においては、売上関連事項を中心に、企業や外部環境の動向に注視してください。


【過去比較】
　過去2年間において、この銘柄はPSRの変動幅が最も狭いことから売上動向が投資判断で重視されている可能性があります。現状、PSRは過去平均値より高い為、過去比較の観点からは割高と判断されます。

【相対比較】
　一方、この銘柄のPSRは同一取引市場銘柄の平均値と連動性が高い傾向にあります。つまり、この銘柄の投資判断では同一取引市場を対象に売上動向が比較されている可能性があります。また、この銘柄は相対比較において割引評価される傾向にある為、それを考慮します。
　結果、現在、この銘柄の株価は相対比較の観点で割安と判断されます。
","1,668.0",04月08日,18:52,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/2002-日清製粉グループ本社/2017-04-08-18-51-43/comment\33.html
"日清製粉グループ本社(2002)の買い予想。 arama- さんの売買予想。 目標株価： 1,240円 期間： 中期(数週間~数ヶ月) 理由： その他 単元数変更",日清製粉グループ本社,2013/09/15,07:45,買い予想,arama-さん,177.73,903.3,+240.40,"1,239",中期(数週間～数ヶ月),その他,9月26日以降に上昇か？,"1,668.0",04月08日,18:52,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/2002-日清製粉グループ本社/2017-04-08-18-51-43/comment\34.html
"日清製粉グループ本社(2002)の買い予想。 septsept さんの売買予想。 目標株価： 1,099円 期間： 中期(数週間~数ヶ月) 理由： 業績(会社計画の修正発表を含む) かい",日清製粉グループ本社,2013/09/07,13:23,買い予想,septseptさん,340.55,926.4,+227.30,"1,099",中期(数週間～数ヶ月),業績(会社計画の修正発表を含む),,"1,668.0",04月08日,18:52,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/2002-日清製粉グループ本社/2017-04-08-18-51-43/comment\35.html
日清製粉グループ本社(2002)の売り予想。 WERD さんの売買予想。 目標株価： 969円 期間： 中期(数週間~数ヶ月) 理由： チャート 個人投資家の意見「買い」に反対,日清製粉グループ本社,2013/03/08,12:47,売り予想,WERDさん,-109.54,"1,077.6",-156.02,969,中期(数週間～数ヶ月),チャート,,"1,668.0",04月08日,18:53,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/2002-日清製粉グループ本社/2017-04-08-18-51-43/comment\36.html
日清製粉グループ本社(2002)の買い予想。 NAO２ さんの売買予想。 目標株価： 950円 期間： 中期(数週間~数ヶ月) 理由： 配当(株主優待を含む) 株主優待,日清製粉グループ本社,2013/02/01,15:10,買い予想,NAO２さん,93.56,908.2,+237.54,950,中期(数週間～数ヶ月),配当(株主優待を含む),,"1,668.0",04月08日,18:53,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/2002-日清製粉グループ本社/2017-04-08-18-51-43/comment\37.html
