概要,企業,予想日,予想時刻,売買,ユーザ名,所持ポイント,登録時株価,取得ポイント,目標株価,予想期間,理由,コメント,データ取得時株価,データ取得日,データ取得時間,参照html
丸紅(8002)の買い予想。 kkk*g*hara さんの売買予想。 目標株価： 798円 期間： 短期(数分~数日) 理由： チャート 個人投資家の意見「買い」に賛成,丸紅,2014/09/11,09:14,買い予想,kkk*g*haraさん,78.79,779.7,-35.88,798,短期(数分～数日),チャート,,682.3,04月10日,02:14,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/8002-丸紅/2017-04-10-02-10-25/comment\117.html
丸紅(8002)の買い予想。 ヨッシー111 さんの売買予想。 目標株価： 847円 期間： 長期(数ヶ月～数年) 理由： 業績(会社計画の修正発表を含む) 株価診断結果「割高」に反対,丸紅,2014/09/09,15:20,買い予想,ヨッシー111さん,-110.98,768.0,-32.10,847,長期(数ヶ月～数年),業績(会社計画の修正発表を含む),【株価分析結果】2014/09/09 02:28　割高  【総論】　この銘柄は、みんかぶリサーチによる株価診断において過去比較で割高と判断され、また相対比較で割安と判断されます。しかし、過去比較の方が連動性が高いことから、現在の株価は「割高」と結論付けました。　但し、この銘柄の株価が「742円」を割ると割安圏内に入ります。加えて、この銘柄は割高と判断されるも、PBRが一倍割れなことから将来のキャッシュフローが悪化する見通しの場合を除き、長期的には株価が下支えされる可能性があります。　このように、この銘柄は現在の株価水準において割高と判断されますが、この結果は必ずしも今後の株価の下落を示唆するものではありません。投資判断においては、利益関連事項を中心に、企業や外部環境の動向に注視してください。【過去比較】　過去2年間において、この銘柄はPERの変動幅が最も狭いことから利益動向が投資判断で重視されている可能性があります。現状、PERは過去平均値より高い為、過去比較の観点からは割高と判断されます。【相対比較】　一方、この銘柄のPSRは同一取引市場銘柄の平均値と連動性が高い傾向にあります。つまり、この銘柄の投資判断では同一取引市場を対象に売上動向が比較されている可能性があります。また、この銘柄は相対比較において割引評価される傾向にある為、それを考慮します。　結果、現在、この銘柄の株価は相対比較の観点で割安と判断されます。,682.3,04月10日,02:14,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/8002-丸紅/2017-04-10-02-10-25/comment\118.html
"丸紅(8002)の買い予想。 yozakura0401 さんの売買予想。 目標株価： 1,433円 期間： 長期(数ヶ月～数年) 理由： 業績(会社計画の修正発表を含む) 個人投資家の意見「買い」に賛成",丸紅,2014/07/18,10:42,買い予想,yozakura0401さん,32.5,727.0,-17.87,"1,433",長期(数ヶ月～数年),業績(会社計画の修正発表を含む),,682.3,04月10日,02:14,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/8002-丸紅/2017-04-10-02-10-25/comment\119.html
丸紅(8002)の買い予想。 masahira さんの売買予想。 目標株価： 900円 期間： 中期(数週間~数ヶ月) 理由： 業績(会社計画の修正発表を含む) 業績好調,丸紅,2017/02/07,10:39,買い予想,masahiraさん,137.88,696.5,-6.20,900,中期(数週間～数ヶ月),業績(会社計画の修正発表を含む),,682.3,04月10日,02:10,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/8002-丸紅/2017-04-10-02-10-25/comment\12.html
丸紅(8002)の買い予想。 kwh**662 さんの売買予想。 目標株価： 790円 期間： 長期(数ヶ月～数年) 理由： 業績(会社計画の修正発表を含む) とにかく、業績が良い,丸紅,2014/06/23,10:49,買い予想,kwh**662さん,25.1,738.0,-21.84,790,長期(数ヶ月～数年),業績(会社計画の修正発表を含む),商社の中で、割安,682.3,04月10日,02:14,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/8002-丸紅/2017-04-10-02-10-25/comment\120.html
丸紅(8002)の買い予想。 ここみ☆ さんの売買予想。 目標株価： 966円 期間： 中期(数週間~数ヶ月) 理由： その他 個人投資家の意見「買い」に賛成,丸紅,2014/06/12,07:30,買い予想,ここみ☆さん,68.51,712.0,-12.26,966,中期(数週間～数ヶ月),その他,,682.3,04月10日,02:14,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/8002-丸紅/2017-04-10-02-10-25/comment\121.html
丸紅(8002)の買い予想。 ﾆｬﾝ太 さんの売買予想。 目標株価： 800円 期間： 中期(数週間~数ヶ月) 理由： チャート 買い,丸紅,2014/05/20,15:51,買い予想,ﾆｬﾝ太さん,86.83,673.0,+3.50,800,中期(数週間～数ヶ月),チャート,,682.3,04月10日,02:14,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/8002-丸紅/2017-04-10-02-10-25/comment\122.html
丸紅(8002)の買い予想。 animunia さんの売買予想。 目標株価： 800円 期間： 中期(数週間~数ヶ月) 理由： チャート 個人投資家の意見「買い」に賛成,丸紅,2014/04/14,15:22,買い予想,animuniaさん,113.24,675.0,+2.65,800,中期(数週間～数ヶ月),チャート,,682.3,04月10日,02:14,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/8002-丸紅/2017-04-10-02-10-25/comment\123.html
"丸紅(8002)の買い予想。 umanga さんの売買予想。 目標株価： 1,380円 期間： 長期(数ヶ月～数年) 理由： 業績(会社計画の修正発表を含む) 長期期待",丸紅,2014/03/29,12:20,買い予想,umangaさん,39.11,693.0,-4.80,"1,380",長期(数ヶ月～数年),業績(会社計画の修正発表を含む),エネルギー関連ニュース,682.3,04月10日,02:14,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/8002-丸紅/2017-04-10-02-10-25/comment\124.html
"丸紅(8002)の買い予想。 まさひろ０１ さんの売買予想。 目標株価： 1,600円 期間： 長期(数ヶ月～数年) 理由： 配当(株主優待を含む) 個人投資家の意見「買い」に賛成",丸紅,2014/03/08,11:05,買い予想,まさひろ０１さん,19.46,740.0,-22.55,"1,600",長期(数ヶ月～数年),配当(株主優待を含む),,682.3,04月10日,02:14,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/8002-丸紅/2017-04-10-02-10-25/comment\125.html
