概要,企業,予想日,予想時刻,売買,ユーザ名,所持ポイント,登録時株価,取得ポイント,目標株価,予想期間,理由,コメント,データ取得時株価,データ取得日,データ取得時間,参照html
ＩＨＩ(7013)の買い予想。 ganador さんの売買予想。 目標株価： 220円 期間： 中期(数週間~数ヶ月) 理由： チャート 買い,IHI,2012/04/10,19:20,買い予想,ganadorさん,365.62,191.0,+260.53,220,中期(数週間～数ヶ月),チャート,そろそろ上がるかな,367.0,04月09日,20:49,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/7013-IHI/2017-04-09-20-44-33/comment\158.html
ＩＨＩ(7013)の買い予想。 ohｔyoch05 さんの売買予想。 目標株価： 225円 期間： 中期(数週間~数ヶ月) 理由： その他 個人投資家の意見「買い」に賛成,IHI,2012/03/10,12:29,買い予想,ohｔyoch05さん,282.58,207.0,+218.42,225,中期(数週間～数ヶ月),その他,,367.0,04月09日,20:50,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/7013-IHI/2017-04-09-20-44-33/comment\159.html
ＩＨＩ(7013)の買い予想。 たぬじい さんの売買予想。 目標株価： 600円 期間： 長期(数ヶ月～数年) 理由： その他 買い予想 長期 目標株価600円,IHI,2016/12/20,10:20,買い予想,たぬじいさん,26.5,325.0,+35.87,600,長期(数ヶ月～数年),その他,,367.0,04月09日,20:45,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/7013-IHI/2017-04-09-20-44-33/comment\16.html
ＩＨＩ(7013)の買い予想。 でかめがね さんの売買予想。 目標株価： 265円 期間： 中期(数週間~数ヶ月) 理由： チャート 買い,IHI,2012/03/08,20:54,買い予想,でかめがねさん,250.08,207.0,+218.42,265,中期(数週間～数ヶ月),チャート,,367.0,04月09日,20:50,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/7013-IHI/2017-04-09-20-44-33/comment\160.html
ＩＨＩ(7013)の買い予想。 まんねんびぎなー さんの売買予想。 目標株価： 220円 期間： 中期(数週間~数ヶ月) 理由： チャート 個人投資家の意見「買い」に賛成,IHI,2012/02/05,21:53,買い予想,まんねんびぎなーさん,920.86,200.0,+236.01,220,中期(数週間～数ヶ月),チャート,,367.0,04月09日,20:50,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/7013-IHI/2017-04-09-20-44-33/comment\161.html
ＩＨＩ(7013)の買い予想。 sanchome0512 さんの売買予想。 目標株価： 191円 期間： 長期(数ヶ月～数年) 理由： 業績(会社計画の修正発表を含む) 個人投資家の意見「買い」に賛成,IHI,2012/01/10,23:38,買い予想,sanchome0512さん,352.89,186.0,+275.18,191,長期(数ヶ月～数年),業績(会社計画の修正発表を含む),,367.0,04月09日,20:50,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/7013-IHI/2017-04-09-20-44-33/comment\162.html
ＩＨＩ(7013)の買い予想。 goodknight1987 さんの売買予想。 目標株価： 200円 期間： 長期(数ヶ月～数年) 理由： その他 買い,IHI,2011/11/15,10:38,買い予想,goodknight1987さん,319.77,176.0,+306.97,200,長期(数ヶ月～数年),その他,,367.0,04月09日,20:50,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/7013-IHI/2017-04-09-20-44-33/comment\163.html
ＩＨＩ(7013)の買い予想。 jacksparow さんの売買予想。 目標株価： 250円 期間： 長期(数ヶ月～数年) 理由： 業績(会社計画の修正発表を含む) 買い,IHI,2011/11/09,15:25,買い予想,jacksparowさん,848.26,172.0,+320.73,250,長期(数ヶ月～数年),業績(会社計画の修正発表を含む),,367.0,04月09日,20:50,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/7013-IHI/2017-04-09-20-44-33/comment\164.html
ＩＨＩ(7013)の買い予想。 ccv さんの売買予想。 目標株価： 200円 期間： 中期(数週間~数ヶ月) 理由： その他 割安,IHI,2011/10/12,13:36,買い予想,ccvさん,703.01,177.0,+303.63,200,中期(数週間～数ヶ月),その他,,367.0,04月09日,20:50,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/7013-IHI/2017-04-09-20-44-33/comment\165.html
ＩＨＩ(7013)の買い予想。 eukurides さんの売買予想。 目標株価： 222円 期間： 長期(数ヶ月～数年) 理由： 業績(会社計画の修正発表を含む) ＩＨＩ,IHI,2011/09/13,17:49,買い予想,eukuridesさん,295.43,170.0,+327.85,222,長期(数ヶ月～数年),業績(会社計画の修正発表を含む),そろそろ出番,367.0,04月09日,20:50,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/7013-IHI/2017-04-09-20-44-33/comment\166.html
ＩＨＩ(7013)の買い予想。 こゆきひめ さんの売買予想。 目標株価： 315円 期間： 長期(数ヶ月～数年) 理由： その他 個人投資家の意見「売り」に反対,IHI,2011/09/08,14:39,買い予想,こゆきひめさん,393.66,176.0,+306.97,315,長期(数ヶ月～数年),その他,,367.0,04月09日,20:50,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/7013-IHI/2017-04-09-20-44-33/comment\167.html
ＩＨＩ(7013)の買い予想。 アッキー！！ さんの売買予想。 目標株価： 200円 期間： 短期(数分~数日) 理由： 業績(会社計画の修正発表を含む) 買い,IHI,2011/09/03,18:17,買い予想,アッキー！！さん,470.25,181.0,+290.64,200,短期(数分～数日),業績(会社計画の修正発表を含む),,367.0,04月09日,20:50,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/7013-IHI/2017-04-09-20-44-33/comment\168.html
ＩＨＩ(7013)の買い予想。 わかか さんの売買予想。 目標株価： 426円 期間： 中期(数週間~数ヶ月) 理由： その他 個人投資家の意見「買い」に賛成,IHI,2011/07/08,14:44,買い予想,わかかさん,985.07,212.0,+206.56,426,中期(数週間～数ヶ月),その他,"ＩＨＩは７日、藻を光合成で増殖させる過程から重油を抽出する「藻バイオ燃料」事業に 
本格参入すると発表した。 
８月上旬をめどに、藻の育成技術を持つベンチャー企業２社とともに新会社を設立。 
横浜市のＩＨＩ横浜事業所内に設備を導入して大量培養に向けた実証実験を始め、 
３年後をめどにサンプル燃料の販売開始を目指す。 

新会社は「ＩＨＩ　ＮｅｏＧ　Ａｌｇａｅ（アイエイチアイ・ネオジー・アルジ）」。 
植物や微生物の産業応用を研究するベンチャーの 
「ジーン・アンド・ジーンテクロノジー」（大阪府吹田市）と「ネオ・モルガン研究所」 
（川崎市）が加わる。 

培養する藻は、神戸大の榎本平教授が研究している「榎本藻（えのもとも）」を採用。 
この藻は緑藻のボツリオコッカスの一種で、通常の１０００倍の増殖能力を持つ。 

これまでの実験で、榎本藻の培養液１リットル当たり１～３グラムの重油を抽出できる 
ことが判明。油質は、農耕機や漁船の燃料に使われる「Ａ重油」並みだという。 

ＩＨＩは、大量生産が実現すれば「原油価格の高騰をヘッジする有力な手段」 
（出川定男常務）になるとみており、将来的には抽出した重油を航空機燃料に 
利用することも視野に入れ、バイオ燃料事業の収益性を高めていく考えだ。 ",367.0,04月09日,20:50,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/7013-IHI/2017-04-09-20-44-33/comment\169.html
ＩＨＩ(7013)の買い予想。 shuyoko12 さんの売買予想。 目標株価： 450円 期間： 中期(数週間~数ヶ月) 理由： チャート 株価診断結果「割高」に反対,IHI,2016/12/15,22:03,買い予想,shuyoko12さん,-57.46,332.0,+29.12,450,中期(数週間～数ヶ月),チャート,【株価分析結果】2016/12/15 03:48　割高  【総論】　この銘柄は、みんかぶリサーチによる株価診断において過去比較で割高と判断され、また相対比較でも割高と判断されます。結果、現在の株価は「割高」と結論付けました。　但し、この銘柄の株価が「124円」を割ると割安圏内に入ります。なお、この銘柄は相対比較においてプレミアム評価される傾向にあり、理論株価はその点を考慮して算出されております。　このように、この銘柄は現在の株価水準において割高と判断されますが、この結果は必ずしも今後の株価の下落を示唆するものではありません。投資判断においては、利益関連事項を中心に、企業や外部環境の動向に注視してください。【過去比較】　過去2年間において、この銘柄はPERの変動幅が最も狭いことから利益動向が投資判断で重視されている可能性があります。現状、PERは過去平均値より高い為、過去比較の観点からは割高と判断されます。【相対比較】　一方、この銘柄のPERは同一業種分類銘柄の平均値と連動性が高い傾向にあります。つまり、この銘柄の投資判断では同一業種分類を対象に利益動向が比較されている可能性があります。また、この銘柄は相対比較においてプレミアム評価される傾向にある為、それを考慮します。　結果、現在、この銘柄の株価は相対比較の観点で割高と判断されます。,367.0,04月09日,20:45,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/7013-IHI/2017-04-09-20-44-33/comment\17.html
ＩＨＩ(7013)の買い予想。 akasaka-azabu さんの売買予想。 目標株価： 310円 期間： 長期(数ヶ月～数年) 理由： 業績(会社計画の修正発表を含む) ターボチャージャー,IHI,2011/06/28,03:13,買い予想,akasaka-azabuさん,64.59,208.0,+216.00,310,長期(数ヶ月～数年),業績(会社計画の修正発表を含む),メルセデスベンツをはじめ、フォルクスワーゲン(アウディ、セアト含む)、フィアット(アルファロメオ、フェラーリ含む)に、ターボチャージャーを提供。燃費向上用途で。電気モーターエンジンアシストでも利用拡大。,367.0,04月09日,20:50,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/7013-IHI/2017-04-09-20-44-33/comment\170.html
ＩＨＩ(7013)の買い予想。 s3-6-3 さんの売買予想。 目標株価： 208円 期間： 中期(数週間~数ヶ月) 理由： その他 個人投資家の意見「買い」に賛成,IHI,2011/05/18,07:56,買い予想,s3-6-3さん,274.98,197.0,+243.94,208,中期(数週間～数ヶ月),その他,,367.0,04月09日,20:50,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/7013-IHI/2017-04-09-20-44-33/comment\171.html
ＩＨＩ(7013)の買い予想。 yok**amaaki*iro*0*1 さんの売買予想。 目標株価： 313円 期間： 中期(数週間~数ヶ月) 理由： チャート 買い,IHI,2011/05/12,12:57,買い予想,yok**amaaki*iro*0*1さん,326.75,198.0,+241.27,313,中期(数週間～数ヶ月),チャート,,367.0,04月09日,20:50,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/7013-IHI/2017-04-09-20-44-33/comment\172.html
ＩＨＩ(7013)の売り予想。 acully さんの売買予想。 目標株価： 170円 期間： 中期(数週間~数ヶ月) 理由： 業績(会社計画の修正発表を含む) 個人投資家の意見「買い」に反対,IHI,2011/05/06,23:53,売り予想,acullyさん,53.3,199.0,-241.49,170,中期(数週間～数ヶ月),業績(会社計画の修正発表を含む),,367.0,04月09日,20:50,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/7013-IHI/2017-04-09-20-44-33/comment\173.html
ＩＨＩ(7013)の買い予想。 supercobra さんの売買予想。 目標株価： 212円 期間： 中期(数週間~数ヶ月) 理由： 業績(会社計画の修正発表を含む) 株価診断結果「割高」に反対,IHI,2011/05/06,18:41,買い予想,supercobraさん,36.43,199.0,+238.63,212,中期(数週間～数ヶ月),業績(会社計画の修正発表を含む),"【株価分析結果】2011/05/03 03:28
　割高

  【総論】
　この銘柄は、みんかぶリサーチによる株価診断において過去比較で割高と判断され、また相対比較でも割高と判断されます。結果、現在の株価は「割高」と結論付けました。
　但し、この銘柄の株価が「169円」を割ると割安圏内に入ります。なお、この銘柄は相対比較においてプレミアム評価される傾向にあり、理論株価はその点を考慮して算出されております。
　このように、この銘柄は現在の株価水準において割高と判断されますが、この結果は必ずしも今後の株価の下落を示唆するものではありません。
投資判断においては、株主還元関連事項を中心に、企業や外部環境の動向に注視してください。


【過去比較】
　過去2年間において、この銘柄はPBRの変動幅が最も狭いことから純資産動向が投資判断で重視されている可能性があります。現状、PBRは過去平均値より高い為、過去比較の観点からは割高と判断されます。

【相対比較】
　一方、この銘柄の配当利回りは同一業種分類銘柄の平均値と連動性が高い傾向にあります。つまり、この銘柄の投資判断では同一業種分類を対象に株主還元策が比較されている可能性があります。また、この銘柄は相対比較においてプレミアム評価される傾向にある為、それを考慮します。
　結果、現在、この銘柄の株価は相対比較の観点で割高と判断されます。

",367.0,04月09日,20:50,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/7013-IHI/2017-04-09-20-44-33/comment\174.html
ＩＨＩ(7013)の買い予想。 こんぶ☆ さんの売買予想。 目標株価： 218円 期間： 中期(数週間~数ヶ月) 理由： 業績(会社計画の修正発表を含む) GW,IHI,2011/05/01,01:07,買い予想,こんぶ☆さん,134.12,208.0,+216.00,218,中期(数週間～数ヶ月),業績(会社計画の修正発表を含む),,367.0,04月09日,20:50,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/7013-IHI/2017-04-09-20-44-33/comment\175.html
ＩＨＩ(7013)の買い予想。 短期決戦 さんの売買予想。 目標株価： 220円 期間： 短期(数分~数日) 理由： その他 k,IHI,2011/04/06,14:21,買い予想,短期決戦さん,131.46,201.0,+233.43,220,短期(数分～数日),その他,k,367.0,04月09日,20:50,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/7013-IHI/2017-04-09-20-44-33/comment\176.html
ＩＨＩ(7013)の買い予想。 kuritann さんの売買予想。 目標株価： 203円 期間： 中期(数週間~数ヶ月) 理由： 業績(会社計画の修正発表を含む) 株価診断結果「割高」に反対,IHI,2011/03/27,12:55,買い予想,kuritannさん,362.13,192.0,+257.70,203,中期(数週間～数ヶ月),業績(会社計画の修正発表を含む),"【株価分析結果】2011/03/26 03:28
　割高

  【総論】
　この銘柄は、みんかぶリサーチによる株価診断において過去比較で割高と判断され、また相対比較でも割高と判断されます。結果、現在の株価は「割高」と結論付けました。
　但し、この銘柄の株価が「166円」を割ると割安圏内に入ります。なお、この銘柄は相対比較においてプレミアム評価される傾向にあり、理論株価はその点を考慮して算出されております。
　このように、この銘柄は現在の株価水準において割高と判断されますが、この結果は必ずしも今後の株価の下落を示唆するものではありません。
投資判断においては、株主還元関連事項を中心に、企業や外部環境の動向に注視してください。


【過去比較】
　過去2年間において、この銘柄はPBRの変動幅が最も狭いことから純資産動向が投資判断で重視されている可能性があります。現状、PBRは過去平均値より高い為、過去比較の観点からは割高と判断されます。

【相対比較】
　一方、この銘柄の配当利回りは同一業種分類銘柄の平均値と連動性が高い傾向にあります。つまり、この銘柄の投資判断では同一業種分類を対象に株主還元策が比較されている可能性があります。また、この銘柄は相対比較においてプレミアム評価される傾向にある為、それを考慮します。
　結果、現在、この銘柄の株価は相対比較の観点で割高と判断されます。

",367.0,04月09日,20:50,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/7013-IHI/2017-04-09-20-44-33/comment\177.html
ＩＨＩ(7013)の買い予想。 SiGe夫 さんの売買予想。 目標株価： 240円 期間： 長期(数ヶ月～数年) 理由： その他 個人投資家の意見「買い」に賛成,IHI,2011/03/25,00:31,買い予想,SiGe夫さん,184.34,190.0,+263.40,240,長期(数ヶ月～数年),その他,,367.0,04月09日,20:50,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/7013-IHI/2017-04-09-20-44-33/comment\178.html
ＩＨＩ(7013)の買い予想。 yoc1234 さんの売買予想。 目標株価： 207円 期間： 中期(数週間~数ヶ月) 理由： イベント(増資／合弁・買収／分割等) 個人投資家の意見「買い」に賛成,IHI,2011/03/16,06:59,買い予想,yoc1234さん,458.15,167.0,+338.84,207,中期(数週間～数ヶ月),イベント(増資／合弁・買収／分割等),,367.0,04月09日,20:50,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/7013-IHI/2017-04-09-20-44-33/comment\179.html
ＩＨＩ(7013)の売り予想。 iku*t*ki_su*i さんの売買予想。 目標株価： 341円 期間： 長期(数ヶ月～数年) 理由： 業績(会社計画の修正発表を含む) 個人投資家の意見「買い」に反対,IHI,2016/12/13,19:58,売り予想,iku*t*ki_su*iさん,-16.37,341.0,-22.51,341,長期(数ヶ月～数年),業績(会社計画の修正発表を含む),,367.0,04月09日,20:45,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/7013-IHI/2017-04-09-20-44-33/comment\18.html
ＩＨＩ(7013)の買い予想。 アナトリアの傭兵 さんの売買予想。 目標株価： 231円 期間： 長期(数ヶ月～数年) 理由： 業績(会社計画の修正発表を含む) 個人投資家の意見「買い」に賛成,IHI,2011/02/05,13:59,買い予想,アナトリアの傭兵さん,116.95,207.0,+218.42,231,長期(数ヶ月～数年),業績(会社計画の修正発表を含む),,367.0,04月09日,20:50,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/7013-IHI/2017-04-09-20-44-33/comment\180.html
ＩＨＩ(7013)の買い予想。 ハセドン さんの売買予想。 目標株価： 217円 期間： 中期(数週間~数ヶ月) 理由： イベント(増資／合弁・買収／分割等) 買いかな,IHI,2011/02/02,18:02,買い予想,ハセドンさん,195.19,195.0,+498.72,217,中期(数週間～数ヶ月),イベント(増資／合弁・買収／分割等),,367.0,04月09日,20:51,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/7013-IHI/2017-04-09-20-44-33/comment\181.html
ＩＨＩ(7013)の買い予想。 かわらばやし さんの売買予想。 目標株価： 250円 期間： 中期(数週間~数ヶ月) 理由： 業績(会社計画の修正発表を含む) 中長期で250円,IHI,2011/02/01,23:51,買い予想,かわらばやしさん,146.59,194.0,+252.11,250,中期(数週間～数ヶ月),業績(会社計画の修正発表を含む),"航空機（エンジン）、原子力（タービン）、建機（アジアインフラ）
これだけも中期で250円は軽く超える。",367.0,04月09日,20:51,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/7013-IHI/2017-04-09-20-44-33/comment\182.html
ＩＨＩ(7013)の買い予想。 Ｔお さんの売買予想。 目標株価： 300円 期間： 長期(数ヶ月～数年) 理由： その他 エネルギーインフラ関連,IHI,2011/01/15,21:12,買い予想,Ｔおさん,81.39,186.0,+275.18,300,長期(数ヶ月～数年),その他,"エネルギー関連のインフラ投資にここの技術（タービン、原子炉など）必要不可欠。しばらく固いとおもうよ。
",367.0,04月09日,20:51,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/7013-IHI/2017-04-09-20-44-33/comment\183.html
ＩＨＩ(7013)の買い予想。 nonpapa0518 さんの売買予想。 目標株価： 310円 期間： 長期(数ヶ月～数年) 理由： 業績(会社計画の修正発表を含む) 株価診断結果「割安」に賛成,IHI,2011/01/14,18:27,買い予想,nonpapa0518さん,108.02,186.0,+275.18,310,長期(数ヶ月～数年),業績(会社計画の修正発表を含む),"【株価分析結果】2011/01/14 03:24
　割安

  【総論】
　この銘柄は、みんかぶリサーチによる株価診断において過去比較で割高と判断され、また相対比較で割安と判断されます。しかし、相対比較の方が連動性が高いことから、現在の株価は「割安」と結論付けました。
　但し、この銘柄の株価が「211円」を超えると割高圏内に入ります。なお、この銘柄は相対比較において割引評価される傾向にあり、理論株価はその点を考慮して算出されております。
　このように、この銘柄は現在の株価水準において割安と判断されますが、この結果は必ずしも今後の株価の上昇を示唆するものではありません。
投資判断においては、売上関連事項を中心に、企業や外部環境の動向に注視してください。


【過去比較】
　過去2年間において、この銘柄はPSRの変動幅が最も狭いことから売上動向が投資判断で重視されている可能性があります。現状、PSRは過去平均値より高い為、過去比較の観点からは割高と判断されます。

【相対比較】
　一方、この銘柄のPSRは同一取引市場銘柄の平均値と連動性が高い傾向にあります。つまり、この銘柄の投資判断では同一取引市場を対象に売上動向が比較されている可能性があります。また、この銘柄は相対比較において割引評価される傾向にある為、それを考慮します。
　結果、現在、この銘柄の株価は相対比較の観点で割安と判断されます。

",367.0,04月09日,20:51,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/7013-IHI/2017-04-09-20-44-33/comment\184.html
ＩＨＩ(7013)の買い予想。 pleasuregg さんの売買予想。 目標株価： 197円 期間： 中期(数週間~数ヶ月) 理由： 業績(会社計画の修正発表を含む) 買い,IHI,2011/01/14,00:41,買い予想,pleasureggさん,107.1,186.0,+275.18,197,中期(数週間～数ヶ月),業績(会社計画の修正発表を含む),,367.0,04月09日,20:51,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/7013-IHI/2017-04-09-20-44-33/comment\185.html
ＩＨＩ(7013)の買い予想。 Tetsu814 さんの売買予想。 目標株価： 237円 期間： 中期(数週間~数ヶ月) 理由： その他 株価診断結果「割安」に賛成,IHI,2010/12/24,18:13,買い予想,Tetsu814さん,218.21,184.0,+281.26,237,中期(数週間～数ヶ月),その他,"【株価分析結果】2010/12/23 03:25
　割安

  【総論】
　この銘柄は、みんかぶリサーチによる株価診断において過去比較で割高と判断され、また相対比較で割安と判断されます。しかし、相対比較の方が連動性が高いことから、現在の株価は「割安」と結論付けました。
　但し、この銘柄の株価が「194円」を超えると割高圏内に入ります。なお、この銘柄は相対比較において割引評価される傾向にあり、理論株価はその点を考慮して算出されております。
　このように、この銘柄は現在の株価水準において割安と判断されますが、この結果は必ずしも今後の株価の上昇を示唆するものではありません。
投資判断においては、売上関連事項を中心に、企業や外部環境の動向に注視してください。


【過去比較】
　過去2年間において、この銘柄はPSRの変動幅が最も狭いことから売上動向が投資判断で重視されている可能性があります。現状、PSRは過去平均値より高い為、過去比較の観点からは割高と判断されます。

【相対比較】
　一方、この銘柄のPSRは同一取引市場銘柄の平均値と連動性が高い傾向にあります。つまり、この銘柄の投資判断では同一取引市場を対象に売上動向が比較されている可能性があります。また、この銘柄は相対比較において割引評価される傾向にある為、それを考慮します。
　結果、現在、この銘柄の株価は相対比較の観点で割安と判断されます。

",367.0,04月09日,20:51,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/7013-IHI/2017-04-09-20-44-33/comment\186.html
ＩＨＩ(7013)の売り予想。 a62*219* さんの売買予想。 目標株価： 185円 期間： 短期(数分~数日) 理由： チャート 売り,IHI,2010/12/14,06:16,売り予想,a62*219*さん,150.45,181.0,-293.78,185,短期(数分～数日),チャート,,367.0,04月09日,20:51,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/7013-IHI/2017-04-09-20-44-33/comment\187.html
ＩＨＩ(7013)の買い予想。 mkw**ks23 さんの売買予想。 目標株価： 198円 期間： 短期(数分~数日) 理由： 業績(会社計画の修正発表を含む) 個人投資家の意見「売り」に反対,IHI,2010/12/05,23:43,買い予想,mkw**ks23さん,376.6,177.0,+303.63,198,短期(数分～数日),業績(会社計画の修正発表を含む),,367.0,04月09日,20:51,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/7013-IHI/2017-04-09-20-44-33/comment\188.html
ＩＨＩ(7013)の売り予想。 man*ok*103* さんの売買予想。 目標株価： 170円 期間： 中期(数週間~数ヶ月) めざせ・はやぶさ２号,IHI,2010/11/24,19:35,売り予想,man*ok*103*さん,207.44,166.0,-346.02,170,中期(数週間～数ヶ月),,,367.0,04月09日,20:51,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/7013-IHI/2017-04-09-20-44-33/comment\189.html
"ＩＨＩ(7013)の買い予想。 サラリーマンショク さんの売買予想。 目標株価： 1,020円 期間： 長期(数ヶ月～数年) 理由： その他 個人投資家の意見「買い」に賛成",IHI,2016/12/07,14:38,買い予想,サラリーマンショクさん,12.32,341.0,+20.84,"1,020",長期(数ヶ月～数年),その他,,367.0,04月09日,20:45,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/7013-IHI/2017-04-09-20-44-33/comment\19.html
ＩＨＩ(7013)の買い予想。 lion-chan さんの売買予想。 目標株価： 180円 期間： 中期(数週間~数ヶ月) 理由： チャート 買い,IHI,2010/11/24,19:35,買い予想,lion-chanさん,624.65,166.0,+342.60,180,中期(数週間～数ヶ月),チャート,,367.0,04月09日,20:51,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/7013-IHI/2017-04-09-20-44-33/comment\190.html
ＩＨＩ(7013)の買い予想。 NAViｰﾅｳﾞｨｰ さんの売買予想。 目標株価： 0円 期間： 短期(数分~数日) 買い,IHI,2010/11/18,15:10,買い予想,NAViｰﾅｳﾞｨｰさん,249.06,166.0,+342.60,--,短期(数分～数日),,,367.0,04月09日,20:51,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/7013-IHI/2017-04-09-20-44-33/comment\191.html
ＩＨＩ(7013)の売り予想。 ピザックマ さんの売買予想。 目標株価： 140円 期間： 短期(数分~数日) 理由： チャート 熱は冷める。,IHI,2010/06/16,01:15,売り予想,ピザックマさん,84.86,160.0,-369.66,140,短期(数分～数日),チャート,チャートが全てですね。,367.0,04月09日,20:51,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/7013-IHI/2017-04-09-20-44-33/comment\192.html
ＩＨＩ(7013)の買い予想。 多罪 さんの売買予想。 期間： 中期(数週間~数ヶ月) 理由： チャート 個人投資家の意見「売り」に反対,IHI,2010/06/14,09:20,買い予想,多罪さん,236.32,156.0,+382.79,--,中期(数週間～数ヶ月),チャート,,367.0,04月09日,20:51,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/7013-IHI/2017-04-09-20-44-33/comment\193.html
ＩＨＩ(7013)の買い予想。 akitter さんの売買予想。 目標株価： 205円 期間： 中期(数週間~数ヶ月) 個人投資家の意見「買い」に賛成,IHI,2010/05/11,10:30,買い予想,akitterさん,357.04,185.0,+278.21,205,中期(数週間～数ヶ月),,,367.0,04月09日,20:51,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/7013-IHI/2017-04-09-20-44-33/comment\194.html
ＩＨＩ(7013)の買い予想。 tokufish さんの売買予想。 目標株価： 208円 期間： 中期(数週間~数ヶ月) 理由： イベント(増資／合弁・買収／分割等) 個人投資家の意見「買い」に賛成,IHI,2010/05/02,07:02,買い予想,tokufishさん,302.87,185.0,+278.21,208,中期(数週間～数ヶ月),イベント(増資／合弁・買収／分割等),,367.0,04月09日,20:51,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/7013-IHI/2017-04-09-20-44-33/comment\195.html
ＩＨＩ(7013)の買い予想。 ジャックブルー さんの売買予想。 目標株価： 250円 期間： 長期(数ヶ月～数年) 理由： 配当(株主優待を含む) 買い予想！,IHI,2010/04/27,16:47,買い予想,ジャックブルーさん,630.31,183.0,+284.36,250,長期(数ヶ月～数年),配当(株主優待を含む),自然関連株！増配！買い予想！,367.0,04月09日,20:51,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/7013-IHI/2017-04-09-20-44-33/comment\196.html
ＩＨＩ(7013)の買い予想。 sun-*_*-sun さんの売買予想。 目標株価： 275円 期間： 中期(数週間~数ヶ月) 理由： 業績(会社計画の修正発表を含む) 出遅れ相場,IHI,2010/04/25,21:22,買い予想,sun-*_*-sunさん,666.89,168.0,+670.27,275,中期(数週間～数ヶ月),業績(会社計画の修正発表を含む),ミラクル出遅れ相場です～,367.0,04月09日,20:51,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/7013-IHI/2017-04-09-20-44-33/comment\197.html
ＩＨＩ(7013)の買い予想。 jj07 さんの売買予想。 目標株価： 205円 期間： 長期(数ヶ月～数年) 理由： その他 個人投資家の意見「買い」に賛成,IHI,2010/04/01,15:01,買い予想,jj07さん,114.64,172.0,+320.73,205,長期(数ヶ月～数年),その他,,367.0,04月09日,20:51,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/7013-IHI/2017-04-09-20-44-33/comment\198.html
ＩＨＩ(7013)の買い予想。 イイ さんの売買予想。 目標株価： 180円 期間： 中期(数週間~数ヶ月) 理由： その他 個人投資家の意見「買い」に賛成,IHI,2010/03/21,16:41,買い予想,イイさん,237.9,162.0,+358.08,180,中期(数週間～数ヶ月),その他,がんばれ　日本,367.0,04月09日,20:51,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/7013-IHI/2017-04-09-20-44-33/comment\199.html
ＩＨＩ(7013)の買い予想。 Toshi928 さんの売買予想。 目標株価： 486円 期間： 短期(数分~数日) 理由： チャート 買い予想 短期 目標株価485円,IHI,2017/04/08,00:54,買い予想,Toshi928さん,0.57,成り行き ,,486,短期(数分～数日),チャート,,367.0,04月09日,20:44,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/7013-IHI/2017-04-09-20-44-33/comment\2.html
