概要,企業,予想日,予想時刻,売買,ユーザ名,所持ポイント,登録時株価,取得ポイント,目標株価,予想期間,理由,コメント,データ取得時株価,データ取得日,データ取得時間,参照html
オークマ(6103)の買い予想。 yosshisshi さんの売買予想。 目標株価： 633円 期間： 長期(数ヶ月～数年) 理由： その他 株価診断結果「割高」に反対,オークマ,2011/09/10,20:28,買い予想,yosshisshiさん,253.12,471.0,+383.37,633,長期(数ヶ月～数年),その他,"【株価分析結果】2011/09/10 03:42
　割高

  【総論】
　この銘柄は、みんかぶリサーチによる株価診断において過去比較で割安と判断され、また相対比較で割高と判断されます。しかし、相対比較の方が連動性が高いことから、現在の株価は「割高」と結論付けました。
　但し、この銘柄の株価が「329円」を割ると割安圏内に入ります。加えて、この銘柄は割高と判断されるも、PBRが一倍割れなことから将来のキャッシュフローが悪化する見通しの場合を除き、長期的には株価が下支えされる可能性があります。
　このように、この銘柄は現在の株価水準において割高と判断されますが、この結果は必ずしも今後の株価の下落を示唆するものではありません。
投資判断においては、売上関連事項を中心に、企業や外部環境の動向に注視してください。


【過去比較】
　過去2年間において、この銘柄はPBRの変動幅が最も狭いことから純資産動向が投資判断で重視されている可能性があります。現状、PBRは過去平均値より低い為、過去比較の観点からは割安と判断されます。

【相対比較】
　一方、この銘柄のPSRは同一業種分類銘柄の平均値と連動性が高い傾向にあります。つまり、この銘柄の投資判断では同一業種分類を対象に売上動向が比較されている可能性があります。
　結果、現在、この銘柄のPSRは同一業種分類の平均値よりも高い為、相対比較の観点からは割高と判断されます。

","1,107.0",04月09日,13:00,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/6103-オークマ/2017-04-09-12-59-04/comment\46.html
オークマ(6103)の買い予想。 とうきゅう さんの売買予想。 目標株価： 815円 期間： 長期(数ヶ月～数年) 理由： チャート ｵｰｸﾏ,オークマ,2011/09/08,22:35,買い予想,とうきゅうさん,978.31,502.0,+342.13,815,長期(数ヶ月～数年),チャート,ｵｰｸﾏ｡一時期８００円まで値上がりしていた！まぁ今は値下がりして５００円だからいいと思う[emo:204]今見逃したら後悔するね[emo:209],"1,107.0",04月09日,13:00,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/6103-オークマ/2017-04-09-12-59-04/comment\47.html
オークマ(6103)の買い予想。 ストリートアナリスト さんの売買予想。 目標株価： 650円 期間： 中期(数週間~数ヶ月) 理由： 業績(会社計画の修正発表を含む) 工作機械の雄なのに,オークマ,2011/09/05,12:50,買い予想,ストリートアナリストさん,158.65,535.0,+303.49,650,中期(数週間～数ヶ月),業績(会社計画の修正発表を含む),"新興国向け設備投資は堅調に推移すると思うのですが、なぜかこんなに下げてしまいました。
次の反発の局面では大幅反転を期待します","1,107.0",04月09日,13:00,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/6103-オークマ/2017-04-09-12-59-04/comment\48.html
オークマ(6103)の買い予想。 hot7777 さんの売買予想。 目標株価： 685円 期間： 短期(数分~数日) 理由： 業績(会社計画の修正発表を含む) 個人投資家の意見「売り」に反対,オークマ,2011/08/31,01:22,買い予想,hot7777さん,214.51,600.0,+239.81,685,短期(数分～数日),業績(会社計画の修正発表を含む),,"1,107.0",04月09日,13:00,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/6103-オークマ/2017-04-09-12-59-04/comment\49.html
"オークマ(6103)の買い予想。 なおき投資 さんの売買予想。 目標株価： 1,282円 期間： 長期(数ヶ月～数年) 理由： 業績(会社計画の修正発表を含む) 個人投資家の意見「買い」に賛成",オークマ,2016/11/19,07:40,買い予想,なおき投資さん,15.05,985.0,+34.93,"1,281",長期(数ヶ月～数年),業績(会社計画の修正発表を含む),,"1,107.0",04月09日,12:59,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/6103-オークマ/2017-04-09-12-59-04/comment\5.html
オークマ(6103)の買い予想。 yoc1234 さんの売買予想。 目標株価： 728円 期間： 中期(数週間~数ヶ月) 理由： 業績(会社計画の修正発表を含む) 株価診断結果「割高」に反対,オークマ,2011/08/25,09:45,買い予想,yoc1234さん,458.15,555.0,+282.31,728,中期(数週間～数ヶ月),業績(会社計画の修正発表を含む),"【株価分析結果】2011/08/25 03:40
　割高

  【総論】
　この銘柄は、みんかぶリサーチによる株価診断において過去比較で割高と判断され、また相対比較でも割高と判断されます。結果、現在の株価は「割高」と結論付けました。
　但し、この銘柄の株価が「335円」を割ると割安圏内に入ります。
　このように、この銘柄は現在の株価水準において割高と判断されますが、この結果は必ずしも今後の株価の下落を示唆するものではありません。
投資判断においては、売上関連事項を中心に、企業や外部環境の動向に注視してください。


【過去比較】
　過去2年間において、この銘柄はPBRの変動幅が最も狭いことから純資産動向が投資判断で重視されている可能性があります。現状、PBRは過去平均値より高い為、過去比較の観点からは割高と判断されます。

【相対比較】
　一方、この銘柄のPSRは同一業種分類銘柄の平均値と連動性が高い傾向にあります。つまり、この銘柄の投資判断では同一業種分類を対象に売上動向が比較されている可能性があります。
　結果、現在、この銘柄のPSRは同一業種分類の平均値よりも高い為、相対比較の観点からは割高と判断されます。

","1,107.0",04月09日,13:00,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/6103-オークマ/2017-04-09-12-59-04/comment\50.html
オークマ(6103)の買い予想。 seasonspage さんの売買予想。 目標株価： 580円 期間： 短期(数分~数日) 理由： チャート 個人投資家の意見「売り」に反対,オークマ,2011/08/20,21:14,買い予想,seasonspageさん,346.4,566.0,+271.29,580,短期(数分～数日),チャート,検証中,"1,107.0",04月09日,13:00,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/6103-オークマ/2017-04-09-12-59-04/comment\51.html
オークマ(6103)の買い予想。 tokiyakun さんの売買予想。 目標株価： 703円 期間： 中期(数週間~数ヶ月) 理由： チャート 個人投資家の意見「売り」に反対,オークマ,2011/08/11,23:33,買い予想,tokiyakunさん,83.31,662.0,+190.71,703,中期(数週間～数ヶ月),チャート,,"1,107.0",04月09日,13:00,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/6103-オークマ/2017-04-09-12-59-04/comment\52.html
オークマ(6103)の買い予想。 上昇トレンド さんの売買予想。 目標株価： 300円 期間： 長期(数ヶ月～数年) 理由： 業績(会社計画の修正発表を含む) 個人投資家の意見「売り」に反対,オークマ,2011/08/07,08:29,買い予想,上昇トレンドさん,404.82,683.0,+176.11,300,長期(数ヶ月～数年),業績(会社計画の修正発表を含む),,"1,107.0",04月09日,13:00,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/6103-オークマ/2017-04-09-12-59-04/comment\53.html
オークマ(6103)の買い予想。 美和☆ さんの売買予想。 目標株価： 708円 期間： 長期(数ヶ月～数年) 理由： 業績(会社計画の修正発表を含む) 個人投資家の意見「買い」に賛成,オークマ,2011/08/02,19:54,買い予想,美和☆さん,517.0,753.0,+133.30,708,長期(数ヶ月～数年),業績(会社計画の修正発表を含む),,"1,107.0",04月09日,13:00,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/6103-オークマ/2017-04-09-12-59-04/comment\54.html
