概要,企業,予想日,予想時刻,売買,ユーザ名,所持ポイント,登録時株価,取得ポイント,目標株価,予想期間,理由,コメント,データ取得時株価,データ取得日,データ取得時間,参照html
"ミネベアミツミ,6479,MINEBEA,株価,株価予想,目標株価,株,株式,みんなの株式,みんかぶ,minkabu",ミネベア,2009/12/18,21:06,売り予想,空飛ぶ モンティ・パイさん,-418.66,482.0,-591.13,--,,,もうちょっち買われるかもしれないけど～,"1,483.0",04月09日,14:16,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/6479-ミネベア/2017-04-09-14-12-37/comment\118.html
ミネベアミツミ(6479)の買い予想。 ﾏｻﾌﾟﾝ さんの売買予想。 目標株価： 450円 期間： 中期(数週間~数ヶ月) kai,ミネベア,2009/11/10,10:29,買い予想,ﾏｻﾌﾟﾝさん,243.7,419.0,+721.41,450,中期(数週間～数ヶ月),,,"1,483.0",04月09日,14:16,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/6479-ミネベア/2017-04-09-14-12-37/comment\119.html
"ミネベアミツミ(6479)の買い予想。 edoberi2526 さんの売買予想。 目標株価： 1,171円 期間： 長期(数ヶ月～数年) 理由： 個人投資家の予想 個人投資家の意見「買い」に賛成",ミネベア,2017/02/10,11:24,買い予想,edoberi2526さん,31.43,"1,172.0",+75.21,"1,171",長期(数ヶ月～数年),個人投資家の予想,,"1,483.0",04月09日,14:13,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/6479-ミネベア/2017-04-09-14-12-37/comment\12.html
ミネベアミツミ(6479)の買い予想。 大穴株券 さんの売買予想。 目標株価： 430円 期間： 短期(数分~数日) 理由： チャート 小波乱,ミネベア,2009/10/24,01:41,買い予想,大穴株券さん,257.09,389.0,+798.98,430,短期(数分～数日),チャート,,"1,483.0",04月09日,14:16,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/6479-ミネベア/2017-04-09-14-12-37/comment\120.html
"ミネベアミツミ,6479,MINEBEA,株価,株価予想,目標株価,株,株式,みんなの株式,みんかぶ,minkabu",ミネベア,2009/06/06,00:17,買い予想,新卒MBAさん,434.31,409.0,+746.01,--,,,　,"1,483.0",04月09日,14:16,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/6479-ミネベア/2017-04-09-14-12-37/comment\121.html
ミネベアミツミ(6479)の買い予想。 RX78G3 さんの売買予想。 期間： 短期(数分~数日) 買い,ミネベア,2009/03/09,09:14,買い予想,RX78G3さん,601.44,343.0,+944.27,--,短期(数分～数日),,,"1,483.0",04月09日,14:17,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/6479-ミネベア/2017-04-09-14-12-37/comment\122.html
ミネベアミツミ(6479)の買い予想。 のんたっち さんの売買予想。 目標株価： 350円 期間： 中期(数週間~数ヶ月) 理由： チャート 少しづつ上がりそう,ミネベア,2009/02/13,15:40,買い予想,のんたっちさん,286.17,322.0,"+1,024.40",350,中期(数週間～数ヶ月),チャート,"少ないけどプラスの私の持ち株
","1,483.0",04月09日,14:17,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/6479-ミネベア/2017-04-09-14-12-37/comment\123.html
ミネベアミツミ(6479)の売り予想。 juneliv2 さんの売買予想。 期間： 短期(数分~数日) 理由： 業績(会社計画の修正発表を含む) 下がります,ミネベア,2009/01/30,15:24,売り予想,juneliv2さん,-341.68,309.0,"-1,081.30",--,短期(数分～数日),業績(会社計画の修正発表を含む),決算,"1,483.0",04月09日,14:17,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/6479-ミネベア/2017-04-09-14-12-37/comment\124.html
ミネベアミツミ(6479)の買い予想。 nava さんの売買予想。 目標株価： 600円 期間： 長期(数ヶ月～数年) 長期で見れば買いですね,ミネベア,2008/12/23,13:05,買い予想,navaさん,-503.88,296.0,"+1,139.36",600,長期(数ヶ月～数年),,ベアリングがこの世からなくなることは考えられないので、長期で見ればあがると予想します。,"1,483.0",04月09日,14:17,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/6479-ミネベア/2017-04-09-14-12-37/comment\125.html
ミネベアミツミ(6479)の売り予想。 gobu さんの売買予想。 期間： 中期(数週間~数ヶ月) うり,ミネベア,2008/08/01,22:05,売り予想,gobuさん,-52.1,482.0,-591.13,--,中期(数週間～数ヶ月),,,"1,483.0",04月09日,14:17,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/6479-ミネベア/2017-04-09-14-12-37/comment\126.html
ミネベアミツミ(6479)の買い予想。 のりたんく さんの売買予想。 目標株価： 600円 期間： 短期(数分~数日) 理由： チャート ↑,ミネベア,2008/07/09,23:30,買い予想,のりたんくさん,47.87,576.0,+447.27,600,短期(数分～数日),チャート,ＧＣ☆,"1,483.0",04月09日,14:17,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/6479-ミネベア/2017-04-09-14-12-37/comment\127.html
ミネベアミツミ(6479)の買い予想。 BathAgent さんの売買予想。 四季報先取り次期業績予想値一部上方修正,ミネベア,2008/03/07,00:17,買い予想,BathAgentさん,154.26,660.0,+354.15,--,,,"RT65
目標750","1,483.0",04月09日,14:17,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/6479-ミネベア/2017-04-09-14-12-37/comment\128.html
"ミネベアミツミ,6479,MINEBEA,株価,株価予想,目標株価,株,株式,みんなの株式,みんかぶ,minkabu",ミネベア,2008/03/04,08:33,買い予想,りす左衛門晴幸さん,32.15,650.0,+363.98,--,,,5,"1,483.0",04月09日,14:17,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/6479-ミネベア/2017-04-09-14-12-37/comment\129.html
"ミネベアミツミ(6479)の買い予想。 fsicon さんの売買予想。 目標株価： 1,108円 期間： 短期(数分~数日) 理由： 個人投資家の予想 買い予想 短期 目標株価1,218円",ミネベア,2017/01/24,09:53,買い予想,fsiconさん,11.38,"1,087.0",+103.33,"1,108",短期(数分～数日),個人投資家の予想,,"1,483.0",04月09日,14:13,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/6479-ミネベア/2017-04-09-14-12-37/comment\13.html
