概要,企業,予想日,予想時刻,売買,ユーザ名,所持ポイント,登録時株価,取得ポイント,目標株価,予想期間,理由,コメント,データ取得時株価,データ取得日,データ取得時間,参照html
ユニチカ(3103)の買い予想。 kag*m*ya*at さんの売買予想。 目標株価： 100円 期間： 中期(数週間~数ヶ月) 理由： 業績(会社計画の修正発表を含む) 個人投資家の意見「売り」に反対,ユニチカ,2010/12/14,11:56,買い予想,kag*m*ya*atさん,61.48,74.0,+57.64,100,中期(数週間～数ヶ月),業績(会社計画の修正発表を含む),業績その他から見て７５円はないでしょう。１００円以上の価値はあると思いますが、、、,90.0,04月08日,21:12,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/3103-ユニチカ/2017-04-08-21-07-57/comment\122.html
ユニチカ(3103)の買い予想。 fwb**779 さんの売買予想。 目標株価： 88円 期間： 中期(数週間~数ヶ月) 理由： 業績(会社計画の修正発表を含む) 個人投資家の意見「売り」に反対,ユニチカ,2010/12/12,16:46,買い予想,fwb**779さん,25.66,74.0,+57.64,88,中期(数週間～数ヶ月),業績(会社計画の修正発表を含む),,90.0,04月08日,21:12,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/3103-ユニチカ/2017-04-08-21-07-57/comment\123.html
ユニチカ(3103)の買い予想。 dover さんの売買予想。 目標株価： 140円 期間： 長期(数ヶ月～数年) 理由： その他 株価診断結果「割安」に賛成,ユニチカ,2010/12/08,22:53,買い予想,doverさん,75.34,74.0,+57.64,140,長期(数ヶ月～数年),その他,"【株価分析結果】2010/12/08 03:09
　割安

  【総論】
　この銘柄は、みんかぶリサーチによる株価診断において過去比較で割高と判断され、また相対比較で割安と判断されます。しかし、相対比較の方が連動性が高いことから、現在の株価は「割安」と結論付けました。
　但し、この銘柄の株価が「84円」を超えると割高圏内に入ります。なお、この銘柄は相対比較において割引評価される傾向にあり、理論株価はその点を考慮して算出されております。
　このように、この銘柄は現在の株価水準において割安と判断されますが、この結果は必ずしも今後の株価の上昇を示唆するものではありません。
投資判断においては、売上関連事項を中心に、企業や外部環境の動向に注視してください。


【過去比較】
　過去2年間において、この銘柄はPSRの変動幅が最も狭いことから売上動向が投資判断で重視されている可能性があります。現状、PSRは過去平均値より高い為、過去比較の観点からは割高と判断されます。

【相対比較】
　一方、この銘柄のPSRは同一取引市場銘柄の平均値と連動性が高い傾向にあります。つまり、この銘柄の投資判断では同一取引市場を対象に売上動向が比較されている可能性があります。また、この銘柄は相対比較において割引評価される傾向にある為、それを考慮します。
　結果、現在、この銘柄の株価は相対比較の観点で割安と判断されます。

",90.0,04月08日,21:12,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/3103-ユニチカ/2017-04-08-21-07-57/comment\124.html
"ユニチカ,3103,UNITIKA,株価,株価予想,目標株価,株,株式,みんなの株式,みんかぶ,minkabu",ユニチカ,2010/11/05,12:15,売り予想,空飛ぶ モンティ・パイさん,-418.66,69.0,-90.66,--,,,ブッコミかかってるから,90.0,04月08日,21:12,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/3103-ユニチカ/2017-04-08-21-07-57/comment\125.html
ユニチカ(3103)の買い予想。 dufunis さんの売買予想。 期間： 中期(数週間~数ヶ月) 理由： 業績(会社計画の修正発表を含む) 収益は改善しているので、そろそろ上昇でしょう。,ユニチカ,2010/02/21,10:51,買い予想,dufunisさん,203.36,67.0,+93.37,--,中期(数週間～数ヶ月),業績(会社計画の修正発表を含む),,90.0,04月08日,21:12,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/3103-ユニチカ/2017-04-08-21-07-57/comment\126.html
ユニチカ(3103)の買い予想。 884 さんの売買予想。 目標株価： 78円 期間： 中期(数週間~数ヶ月) 理由： 業績(会社計画の修正発表を含む) 株価診断結果「割安」に賛成,ユニチカ,2010/02/07,21:10,買い予想,884さん,704.51,71.0,+72.09,78,中期(数週間～数ヶ月),業績(会社計画の修正発表を含む),,90.0,04月08日,21:12,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/3103-ユニチカ/2017-04-08-21-07-57/comment\127.html
ユニチカ(3103)の買い予想。 とんこつ さんの売買予想。 目標株価： 94円 期間： 中期(数週間~数ヶ月) 理由： チャート 塩漬け中,ユニチカ,2009/10/05,22:54,買い予想,とんこつさん,203.36,72.0,+67.14,94,中期(数週間～数ヶ月),チャート,"実際に塩漬け中だから上がって欲しい。ってそんな理由でpicksしませんよ。

ぃゃそれもあるが。。そろそろいいだろ。
70円割れの後、10月半ばからゆっくり上昇かな。",90.0,04月08日,21:12,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/3103-ユニチカ/2017-04-08-21-07-57/comment\128.html
ユニチカ(3103)の買い予想。 hokahoka さんの売買予想。 目標株価： 88円 期間： 中期(数週間~数ヶ月) 理由： 業績(会社計画の修正発表を含む) 株価診断結果「割安」に賛成,ユニチカ,2009/09/29,13:26,買い予想,hokahokaさん,-3.16,81.0,+28.08,88,中期(数週間～数ヶ月),業績(会社計画の修正発表を含む),"【株価分析結果】2009/09/29 03:10
　割安

【総論】
　この銘柄は、みんかぶリサーチによる株価診断において過去比較で割安と判断され、また相対比較でも割安と判断されます。結果、現在の株価は「割安」と結論付けました。
　但し、この銘柄の株価が「88円」を超えると割高圏内に入ります。なお、この銘柄は相対比較においてプレミアム評価される傾向にあり、理論株価はその点を考慮して算出されております。
　このように、この銘柄は現在の株価水準において割安と判断されますが、この結果は必ずしも今後の株価の上昇を示唆するものではありません。
投資判断においては、純資産関連事項を中心に、企業や外部環境の動向に注視してください。


【過去比較】
　過去2年間において、この銘柄はPBRの変動幅が最も狭いことから純資産動向が投資判断で重視されている可能性があります。現状、PBRは過去平均値より低い為、過去比較の観点からは割安と判断されます。

【相対比較】
　一方、この銘柄のPBRは同一業種分類銘柄の平均値と連動性が高い傾向にあります。つまり、この銘柄の投資判断では同一業種分類を対象に純資産動向が比較されている可能性があります。また、この銘柄は相対比較においてプレミアム評価される傾向にある為、それを考慮します。
　結果、現在、この銘柄の株価は相対比較の観点で割安と判断されます。

",90.0,04月08日,21:12,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/3103-ユニチカ/2017-04-08-21-07-57/comment\129.html
ユニチカ(3103)の買い予想。 おれなり さんの売買予想。 目標株価： 110円 期間： 中期(数週間~数ヶ月) 理由： 業績(会社計画の修正発表を含む) ｶｲ,ユニチカ,2016/05/19,07:55,買い予想,おれなりさん,-6.74,60.0,+137.44,110,中期(数週間～数ヶ月),業績(会社計画の修正発表を含む),,90.0,04月08日,21:08,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/3103-ユニチカ/2017-04-08-21-07-57/comment\13.html
ユニチカ(3103)の買い予想。 ﾃﾙるｱｷ さんの売買予想。 目標株価： 95円 期間： 短期(数分~数日) 理由： チャート 株価診断結果「割安」に賛成,ユニチカ,2009/09/25,03:40,買い予想,ﾃﾙるｱｷさん,96.7,82.0,+24.27,95,短期(数分～数日),チャート,,90.0,04月08日,21:12,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/3103-ユニチカ/2017-04-08-21-07-57/comment\130.html
