概要,企業,予想日,予想時刻,売買,ユーザ名,所持ポイント,登録時株価,取得ポイント,目標株価,予想期間,理由,コメント,データ取得時株価,データ取得日,データ取得時間,参照html
コニカミノルタ(4902)の買い予想。 むかちゃん さんの売買予想。 目標株価： 537円 期間： 短期(数分~数日) 理由： 業績(会社計画の修正発表を含む) 買い,コニカミノルタ,2012/01/18,11:10,買い予想,むかちゃんさん,505.28,537.0,+219.75,537,短期(数分～数日),業績(会社計画の修正発表を含む),,953.0,04月09日,02:09,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/4902-コニカミノルタ/2017-04-09-02-06-59/comment\74.html
コニカミノルタ(4902)の買い予想。 かずひこ さんの売買予想。 目標株価： 891円 期間： 中期(数週間~数ヶ月) 理由： チャート 個人投資家の意見「買い」に賛成,コニカミノルタ,2011/12/14,13:38,買い予想,かずひこさん,848.51,594.0,+171.38,891,中期(数週間～数ヶ月),チャート,,953.0,04月09日,02:09,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/4902-コニカミノルタ/2017-04-09-02-06-59/comment\75.html
コニカミノルタ(4902)の買い予想。 goodknight1987 さんの売買予想。 目標株価： 650円 期間： 長期(数ヶ月～数年) 理由： その他 買い,コニカミノルタ,2011/11/15,15:15,買い予想,goodknight1987さん,319.77,583.0,+179.98,650,長期(数ヶ月～数年),その他,,953.0,04月09日,02:09,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/4902-コニカミノルタ/2017-04-09-02-06-59/comment\76.html
コニカミノルタ(4902)の買い予想。 6hamayan1 さんの売買予想。 目標株価： 700円 期間： 中期(数週間~数ヶ月) 理由： チャート 個人投資家の意見「買い」に賛成,コニカミノルタ,2011/10/23,07:14,買い予想,6hamayan1さん,129.54,548.0,+209.63,700,中期(数週間～数ヶ月),チャート,,953.0,04月09日,02:09,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/4902-コニカミノルタ/2017-04-09-02-06-59/comment\77.html
コニカミノルタ(4902)の買い予想。 ジャックブルー さんの売買予想。 目標株価： 800円 期間： 長期(数ヶ月～数年) 理由： 業績(会社計画の修正発表を含む) 買い予想！,コニカミノルタ,2011/09/30,20:12,買い予想,ジャックブルーさん,630.31,515.0,+241.29,800,長期(数ヶ月～数年),業績(会社計画の修正発表を含む),業績好調☆！買い予想！,953.0,04月09日,02:09,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/4902-コニカミノルタ/2017-04-09-02-06-59/comment\78.html
コニカミノルタ(4902)の買い予想。 yoc1234 さんの売買予想。 目標株価： 681円 期間： 中期(数週間~数ヶ月) 理由： その他 個人投資家の意見「買い」に賛成,コニカミノルタ,2011/08/30,10:10,買い予想,yoc1234さん,458.15,523.0,+233.25,681,中期(数週間～数ヶ月),その他,,953.0,04月09日,02:09,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/4902-コニカミノルタ/2017-04-09-02-06-59/comment\79.html
"コニカミノルタ(4902)の買い予想。 sakuraiii さんの売買予想。 目標株価： 1,121円 期間： 中期(数週間~数ヶ月) 理由： 個人投資家の予想 買い",コニカミノルタ,2017/02/09,12:37,買い予想,sakuraiiiさん,-27.51,"1,067.0",-30.64,"1,121",中期(数週間～数ヶ月),個人投資家の予想,,953.0,04月09日,02:07,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/4902-コニカミノルタ/2017-04-09-02-06-59/comment\8.html
"コニカミノルタ(4902)の買い予想。 スケープドール 紫 さんの売買予想。 目標株価： 681円 期間： 長期(数ヶ月～数年) 理由： チャート 紫弾NO,39",コニカミノルタ,2011/08/12,14:31,買い予想,スケープドール　紫さん,440.61,520.0,+236.23,681,長期(数ヶ月～数年),チャート,,953.0,04月09日,02:09,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/4902-コニカミノルタ/2017-04-09-02-06-59/comment\80.html
コニカミノルタ(4902)の買い予想。 AAI Fund さんの売買予想。 目標株価： 571円 期間： 長期(数ヶ月～数年) 理由： チャート kai,コニカミノルタ,2011/08/08,20:31,買い予想,AAI Fundさん,594.97,542.0,+215.10,571,長期(数ヶ月～数年),チャート,,953.0,04月09日,02:09,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/4902-コニカミノルタ/2017-04-09-02-06-59/comment\81.html
コニカミノルタ(4902)の買い予想。 R.T さんの売買予想。 目標株価： 856円 期間： 長期(数ヶ月～数年) 理由： その他 個人投資家の意見「買い」に賛成,コニカミノルタ,2011/06/25,18:39,買い予想,R.Tさん,351.58,662.0,+124.56,856,長期(数ヶ月～数年),その他,,953.0,04月09日,02:09,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/4902-コニカミノルタ/2017-04-09-02-06-59/comment\82.html
