概要,企業,予想日,予想時刻,売買,ユーザ名,所持ポイント,登録時株価,取得ポイント,目標株価,予想期間,理由,コメント,データ取得時株価,データ取得日,データ取得時間,参照html
ＳＵＭＣＯ(3436)の買い予想。 パイプのジョニー さんの売買予想。 目標株価： 850円 期間： 中期(数週間~数ヶ月) 理由： その他 買い予想 中期 目標株価850円,SUMCO,2016/04/18,14:41,買い予想,パイプのジョニーさん,65.7,646.0,+508.85,850,中期(数週間～数ヶ月),その他,,"1,803.0",04月08日,22:07,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/3436-SUMCO/2017-04-08-22-05-31/comment\39.html
"ＳＵＭＣＯ(3436)の買い予想。 tks555 さんの売買予想。 目標株価： 1,900円 期間： 長期(数ヶ月～数年) 理由： その他 買い予想 短期 目標株価1,900円",SUMCO,2017/03/23,14:29,買い予想,tks555さん,-7.42,"1,664.0",+23.58,"1,900",長期(数ヶ月～数年),その他,,"1,803.0",04月08日,22:05,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/3436-SUMCO/2017-04-08-22-05-31/comment\4.html
ＳＵＭＣＯ(3436)の買い予想。 ﾀﾋﾞｰねこ さんの売買予想。 目標株価： 900円 期間： 長期(数ヶ月～数年) 理由： 個人投資家の予想 ﾀﾋﾞｰ,SUMCO,2016/03/12,09:55,買い予想,ﾀﾋﾞｰねこさん,54.1,843.0,+323.48,900,長期(数ヶ月～数年),個人投資家の予想,,"1,803.0",04月08日,22:07,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/3436-SUMCO/2017-04-08-22-05-31/comment\40.html
ＳＵＭＣＯ(3436)の買い予想。 u10**77 さんの売買予想。 目標株価： 950円 期間： 中期(数週間~数ヶ月) 理由： 業績(会社計画の修正発表を含む) 買い予想 長期 目標株価950円,SUMCO,2016/02/10,21:22,買い予想,u10**77さん,181.49,621.0,+540.78,950,中期(数週間～数ヶ月),業績(会社計画の修正発表を含む),,"1,803.0",04月08日,22:07,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/3436-SUMCO/2017-04-08-22-05-31/comment\41.html
"ＳＵＭＣＯ(3436)の買い予想。 Asukau☆～ さんの売買予想。 目標株価： 1,336円 期間： 長期(数ヶ月～数年) 理由： チャート 逆行高",SUMCO,2016/02/10,13:36,買い予想,Asukau☆～さん,638.2,662.0,+489.68,"1,336",長期(数ヶ月～数年),チャート,安値圏での逆行高、目をつぶって買う場面。,"1,803.0",04月08日,22:07,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/3436-SUMCO/2017-04-08-22-05-31/comment\42.html
"ＳＵＭＣＯ(3436)の買い予想。 いー○ さんの売買予想。 目標株価： 1,500円 期間： 中期(数週間~数ヶ月) 理由： 業績(会社計画の修正発表を含む) 割安です",SUMCO,2016/02/01,19:23,買い予想,いー○さん,23.51,828.0,+334.50,"1,500",中期(数週間～数ヶ月),業績(会社計画の修正発表を含む),"リーマンショック直後安値１３００円に比べ割安です。
米国アプライドマテリアルズの株価・為替・電気料金下げ等コスト削減効果と比較すると↓にオーバーシュートしすぎていると思いますので戻り１５００位は妥当だと思います。","1,803.0",04月08日,22:07,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/3436-SUMCO/2017-04-08-22-05-31/comment\43.html
"ＳＵＭＣＯ(3436)の買い予想。 ライオンキング☆ノノノ さんの売買予想。 目標株価： 1,037円 期間： 長期(数ヶ月～数年) 理由： その他 個人投資家の意見「売り」に反対",SUMCO,2016/01/30,23:11,買い予想,ライオンキング☆ノノノさん,185.54,821.0,+339.77,"1,037",長期(数ヶ月～数年),その他,,"1,803.0",04月08日,22:07,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/3436-SUMCO/2017-04-08-22-05-31/comment\44.html
"ＳＵＭＣＯ(3436)の買い予想。 とっくん72号 さんの売買予想。 目標株価： 1,108円 期間： 中期(数週間~数ヶ月) 理由： イベント(増資／合弁・買収／分割等) 個人投資家の意見「売り」に反対",SUMCO,2016/01/27,23:23,買い予想,とっくん72号さん,120.24,794.0,+361.00,"1,108",中期(数週間～数ヶ月),イベント(増資／合弁・買収／分割等),,"1,803.0",04月08日,22:07,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/3436-SUMCO/2017-04-08-22-05-31/comment\45.html
ＳＵＭＣＯ(3436)の買い予想。 37 工事中 ! さんの売買予想。 目標株価： 828円 期間： 長期(数ヶ月～数年) 理由： その他 買い予想 長期 目標株価828円,SUMCO,2016/01/17,20:37,買い予想,37 　 工事中 !さん,57.65,779.0,+373.42,828,長期(数ヶ月～数年),その他,,"1,803.0",04月08日,22:07,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/3436-SUMCO/2017-04-08-22-05-31/comment\46.html
"ＳＵＭＣＯ(3436)の買い予想。 ふじ3776 さんの売買予想。 目標株価： 1,151円 期間： 短期(数分~数日) 理由： 業績(会社計画の修正発表を含む) 買い",SUMCO,2016/01/04,14:03,買い予想,ふじ3776さん,22.75,880.0,+297.93,"1,150",短期(数分～数日),業績(会社計画の修正発表を含む),,"1,803.0",04月08日,22:07,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/3436-SUMCO/2017-04-08-22-05-31/comment\47.html
