概要,企業,予想日,予想時刻,売買,ユーザ名,所持ポイント,登録時株価,取得ポイント,目標株価,予想期間,理由,コメント,データ取得時株価,データ取得日,データ取得時間,参照html
東レ(3402)の買い予想。 ローズガーデン さんの売買予想。 目標株価： 957円 期間： 短期(数分~数日) 理由： 個人投資家の予想 個人投資家の意見「買い」に賛成,東レ,2014/11/17,19:27,買い予想,ローズガーデンさん,294.18,871.0,+36.07,957,短期(数分～数日),個人投資家の予想,,982.5,04月08日,21:42,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/3402-東レ/2017-04-08-21-39-27/comment\87.html
"東レ(3402)の買い予想。 furu さんの売買予想。 目標株価： 1,711円 期間： 長期(数ヶ月～数年) 理由： 業績(会社計画の修正発表を含む) 株価診断結果「割高」に反対",東レ,2014/11/17,16:31,買い予想,furuさん,26.36,871.0,+36.07,"1,711",長期(数ヶ月～数年),業績(会社計画の修正発表を含む),【株価分析結果】2014/11/15 01:29　割高  【総論】　この銘柄は、みんかぶリサーチによる株価診断において過去比較で割高と判断され、また相対比較でも割高と判断されます。結果、現在の株価は「割高」と結論付けました。　但し、この銘柄の株価が「645円」を割ると割安圏内に入ります。なお、この銘柄は相対比較においてプレミアム評価される傾向にあり、理論株価はその点を考慮して算出されております。　このように、この銘柄は現在の株価水準において割高と判断されますが、この結果は必ずしも今後の株価の下落を示唆するものではありません。投資判断においては、株主還元関連事項を中心に、企業や外部環境の動向に注視してください。【過去比較】　過去2年間において、この銘柄はPBRの変動幅が最も狭いことから純資産動向が投資判断で重視されている可能性があります。現状、PBRは過去平均値より高い為、過去比較の観点からは割高と判断されます。【相対比較】　一方、この銘柄の配当利回りは同一業種分類銘柄の平均値と連動性が高い傾向にあります。つまり、この銘柄の投資判断では同一業種分類を対象に株主還元策が比較されている可能性があります。また、この銘柄は相対比較においてプレミアム評価される傾向にある為、それを考慮します。　結果、現在、この銘柄の株価は相対比較の観点で割高と判断されます。,982.5,04月08日,21:42,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/3402-東レ/2017-04-08-21-39-27/comment\88.html
"東レ(3402)の買い予想。 荒野ノ大鷹 さんの売買予想。 目標株価： 1,671円 期間： 長期(数ヶ月～数年) 理由： その他 買い予想 長期 目標株価1,671円",東レ,2014/11/17,10:22,買い予想,荒野ノ大鷹さん,51.47,839.8,+47.98,"1,671",長期(数ヶ月～数年),その他,,982.5,04月08日,21:42,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/3402-東レ/2017-04-08-21-39-27/comment\89.html
"東レ(3402)の買い予想。 should さんの売買予想。 目標株価： 1,300円 期間： 長期(数ヶ月～数年) 理由： 個人投資家の予想 化学技術",東レ,2017/01/29,22:14,買い予想,shouldさん,19.06,991.8,-2.95,"1,300",長期(数ヶ月～数年),個人投資家の予想,,982.5,04月08日,21:39,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/3402-東レ/2017-04-08-21-39-27/comment\9.html
"東レ(3402)の買い予想。 elli さんの売買予想。 目標株価： 1,132円 期間： 中期(数週間~数ヶ月) 理由： 業績(会社計画の修正発表を含む) 買い予想 中期 目標株価1,132円",東レ,2014/11/17,09:48,買い予想,elliさん,28.9,840.5,+47.70,"1,132",中期(数週間～数ヶ月),業績(会社計画の修正発表を含む),,982.5,04月08日,21:42,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/3402-東レ/2017-04-08-21-39-27/comment\90.html
"東レ(3402)の買い予想。 knightmind716 さんの売買予想。 目標株価： 1,525円 期間： 中期(数週間~数ヶ月) 理由： 個人投資家の予想 個人投資家の意見「買い」に賛成",東レ,2014/11/17,07:43,買い予想,knightmind716さん,-203.78,851.0,+43.60,"1,525",中期(数週間～数ヶ月),個人投資家の予想,,982.5,04月08日,21:42,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/3402-東レ/2017-04-08-21-39-27/comment\91.html
"東レ(3402)の買い予想。 thopa-aibo_gonda さんの売買予想。 目標株価： 1,213円 期間： 長期(数ヶ月～数年) 理由： 個人投資家の予想 買い",東レ,2014/11/16,13:29,買い予想,thopa-aibo_gondaさん,139.07,851.0,+43.60,"1,212",長期(数ヶ月～数年),個人投資家の予想,かい,982.5,04月08日,21:42,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/3402-東レ/2017-04-08-21-39-27/comment\92.html
"東レ(3402)の買い予想。 常勝魂 さんの売買予想。 目標株価： 1,617円 期間： 長期(数ヶ月～数年) 理由： 業績(会社計画の修正発表を含む) 多角化進展",東レ,2014/11/16,06:22,買い予想,常勝魂さん,142.7,851.0,+43.60,"1,617",長期(数ヶ月～数年),業績(会社計画の修正発表を含む),"炭素繊維の好調続く　医療・電子材料へ多角化進み,収益上乗せ,最高益更新射程",982.5,04月08日,21:42,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/3402-東レ/2017-04-08-21-39-27/comment\93.html
東レ(3402)の買い予想。 ラッキーワンチャン さんの売買予想。 目標株価： 820円 期間： 中期(数週間~数ヶ月) 理由： 業績(会社計画の修正発表を含む) 個人投資家の意見「買い」に賛成,東レ,2014/11/02,09:09,買い予想,ラッキーワンチャンさん,43.57,765.0,+80.47,820,中期(数週間～数ヶ月),業績(会社計画の修正発表を含む),,982.5,04月08日,21:42,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/3402-東レ/2017-04-08-21-39-27/comment\94.html
"東レ(3402)の買い予想。 t-oku さんの売買予想。 目標株価： 1,012円 期間： 長期(数ヶ月～数年) 理由： 業績(会社計画の修正発表を含む) 株価診断結果「割高」に反対",東レ,2014/10/29,20:55,買い予想,t-okuさん,47.03,714.9,+106.04,"1,012",長期(数ヶ月～数年),業績(会社計画の修正発表を含む),【株価分析結果】2014/10/29 01:28　割高  【総論】　この銘柄は、みんかぶリサーチによる株価診断において過去比較で割安と判断され、また相対比較で割高と判断されます。しかし、相対比較の方が連動性が高いことから、現在の株価は「割高」と結論付けました。　但し、この銘柄の株価が「636円」を割ると割安圏内に入ります。なお、この銘柄は相対比較においてプレミアム評価される傾向にあり、理論株価はその点を考慮して算出されております。　このように、この銘柄は現在の株価水準において割高と判断されますが、この結果は必ずしも今後の株価の下落を示唆するものではありません。投資判断においては、株主還元関連事項を中心に、企業や外部環境の動向に注視してください。【過去比較】　過去2年間において、この銘柄はPBRの変動幅が最も狭いことから純資産動向が投資判断で重視されている可能性があります。現状、PBRは過去平均値より低い為、過去比較の観点からは割安と判断されます。【相対比較】　一方、この銘柄の配当利回りは同一業種分類銘柄の平均値と連動性が高い傾向にあります。つまり、この銘柄の投資判断では同一業種分類を対象に株主還元策が比較されている可能性があります。また、この銘柄は相対比較においてプレミアム評価される傾向にある為、それを考慮します。　結果、現在、この銘柄の株価は相対比較の観点で割高と判断されます。,982.5,04月08日,21:42,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/3402-東レ/2017-04-08-21-39-27/comment\95.html
