概要,企業,予想日,予想時刻,売買,ユーザ名,所持ポイント,登録時株価,取得ポイント,目標株価,予想期間,理由,コメント,データ取得時株価,データ取得日,データ取得時間,参照html
"日本電気硝子(5214)の買い予想。 XYLISH2011 さんの売買予想。 目標株価： 1,378円 期間： 中期(数週間~数ヶ月) 理由： その他 時間がかかる～！",日本電気硝子,2011/10/15,01:21,買い予想,XYLISH2011さん,-53.82,803.0,-55.59,"1,378",中期(数週間～数ヶ月),その他,"底力があると思う…が、ヨーロッパがねぇ～
じっくり待ちたいと思います。",647.0,04月09日,03:12,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/5214-日本電気硝子/2017-04-09-03-10-11/comment\59.html
日本電気硝子(5214)の買い予想。 やし丸 さんの売買予想。 目標株価： 667円 期間： 中期(数週間~数ヶ月) 理由： 個人投資家の予想 個人投資家の意見「買い」に賛成,日本電気硝子,2017/01/05,23:06,買い予想,やし丸さん,3.58,642.0,+1.77,667,中期(数週間～数ヶ月),個人投資家の予想,,647.0,04月09日,03:10,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/5214-日本電気硝子/2017-04-09-03-10-11/comment\6.html
日本電気硝子(5214)の買い予想。 cyamm さんの売買予想。 目標株価： 925円 期間： 長期(数ヶ月～数年) 理由： 業績(会社計画の修正発表を含む) 買いなす,日本電気硝子,2011/10/02,20:49,買い予想,cyammさん,119.93,700.0,-21.93,925,長期(数ヶ月～数年),業績(会社計画の修正発表を含む),うて,647.0,04月09日,03:12,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/5214-日本電気硝子/2017-04-09-03-10-11/comment\60.html
"日本電気硝子(5214)の買い予想。 kuzura さんの売買予想。 目標株価： 1,008円 期間： 中期(数週間~数ヶ月) 理由： チャート 戻り待ち",日本電気硝子,2011/09/15,17:53,買い予想,kuzuraさん,20.46,799.0,-54.45,"1,008",中期(数週間～数ヶ月),チャート,業績上方修正期待あり,647.0,04月09日,03:12,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/5214-日本電気硝子/2017-04-09-03-10-11/comment\61.html
"日本電気硝子(5214)の買い予想。 hirocooky さんの売買予想。 目標株価： 1,007円 期間： 中期(数週間~数ヶ月) 理由： その他 個人投資家の意見「売り」に反対",日本電気硝子,2011/09/14,01:57,買い予想,hirocookyさん,52.96,768.0,-45.17,"1,007",中期(数週間～数ヶ月),その他,,647.0,04月09日,03:12,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/5214-日本電気硝子/2017-04-09-03-10-11/comment\62.html
日本電気硝子(5214)の買い予想。 seasonspage さんの売買予想。 目標株価： 756円 期間： 短期(数分~数日) 理由： チャート 個人投資家の意見「売り」に反対,日本電気硝子,2011/08/20,21:22,買い予想,seasonspageさん,346.4,732.0,-33.40,756,短期(数分～数日),チャート,検証中,647.0,04月09日,03:12,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/5214-日本電気硝子/2017-04-09-03-10-11/comment\63.html
"日本電気硝子(5214)の買い予想。 畑の侍 さんの売買予想。 目標株価： 1,266円 期間： 中期(数週間~数ヶ月) 理由： その他 個人投資家の意見「売り」に反対",日本電気硝子,2011/07/28,12:16,買い予想,畑の侍さん,-94.49,975.0,-95.95,"1,266",中期(数週間～数ヶ月),その他,スマートフォン、ソーラーパネル向けに期待してます。,647.0,04月09日,03:12,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/5214-日本電気硝子/2017-04-09-03-10-11/comment\64.html
"日本電気硝子(5214)の買い予想。 PINSⅡ さんの売買予想。 目標株価： 1,100円 期間： 中期(数週間~数ヶ月) 理由： その他 個人投資家の意見「買い」に賛成",日本電気硝子,2011/07/24,21:15,買い予想,PINSⅡさん,139.7,"1,020.0",-104.26,"1,100",中期(数週間～数ヶ月),その他,,647.0,04月09日,03:12,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/5214-日本電気硝子/2017-04-09-03-10-11/comment\65.html
"日本電気硝子(5214)の買い予想。 ルルーシュジブリタニア さんの売買予想。 目標株価： 1,674円 期間： 長期(数ヶ月～数年) 理由： 業績(会社計画の修正発表を含む) 株価診断結果「割安」に賛成",日本電気硝子,2011/06/28,05:25,買い予想,ルルーシュジブリタニアさん,66.65,"1,025.0",-105.14,"1,674",長期(数ヶ月～数年),業績(会社計画の修正発表を含む),"【株価分析結果】2011/06/28 03:37
　割安

  【総論】
　この銘柄は、みんかぶリサーチによる株価診断において過去比較で割安と判断され、また相対比較でも割安と判断されます。結果、現在の株価は「割安」と結論付けました。
　但し、この銘柄の株価が「2,274円」を超えると割高圏内に入ります。なお、この銘柄は相対比較において割引評価される傾向にあり、理論株価はその点を考慮して算出されております。
　このように、この銘柄は現在の株価水準において割安と判断されますが、この結果は必ずしも今後の株価の上昇を示唆するものではありません。
投資判断においては、利益関連事項を中心に、企業や外部環境の動向に注視してください。


【過去比較】
　過去2年間において、この銘柄はPSRの変動幅が最も狭いことから売上動向が投資判断で重視されている可能性があります。現状、PSRは過去平均値より低い為、過去比較の観点からは割安と判断されます。

【相対比較】
　一方、この銘柄のPERは類似時価総額銘柄の平均値と連動性が高い傾向にあります。つまり、この銘柄の投資判断では類似時価総額を対象に利益動向が比較されている可能性があります。また、この銘柄は相対比較において割引評価される傾向にある為、それを考慮します。
　結果、現在、この銘柄の株価は相対比較の観点で割安と判断されます。

",647.0,04月09日,03:12,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/5214-日本電気硝子/2017-04-09-03-10-11/comment\66.html
"日本電気硝子(5214)の買い予想。 M k sugawara さんの売買予想。 目標株価： 1,311円 期間： 中期(数週間~数ヶ月) 理由： チャート 株価診断結果「割安」に賛成",日本電気硝子,2011/06/26,20:21,買い予想,M k sugawaraさん,320.4,"1,019.0",-104.08,"1,311",中期(数週間～数ヶ月),チャート,"【株価分析結果】2011/06/25 03:36
　割安

  【総論】
　この銘柄は、みんかぶリサーチによる株価診断において過去比較で割安と判断され、また相対比較でも割安と判断されます。結果、現在の株価は「割安」と結論付けました。
　但し、この銘柄の株価が「2,281円」を超えると割高圏内に入ります。なお、この銘柄は相対比較において割引評価される傾向にあり、理論株価はその点を考慮して算出されております。
　このように、この銘柄は現在の株価水準において割安と判断されますが、この結果は必ずしも今後の株価の上昇を示唆するものではありません。
投資判断においては、利益関連事項を中心に、企業や外部環境の動向に注視してください。


【過去比較】
　過去2年間において、この銘柄はPSRの変動幅が最も狭いことから売上動向が投資判断で重視されている可能性があります。現状、PSRは過去平均値より低い為、過去比較の観点からは割安と判断されます。

【相対比較】
　一方、この銘柄のPERは類似時価総額銘柄の平均値と連動性が高い傾向にあります。つまり、この銘柄の投資判断では類似時価総額を対象に利益動向が比較されている可能性があります。また、この銘柄は相対比較において割引評価される傾向にある為、それを考慮します。
　結果、現在、この銘柄の株価は相対比較の観点で割安と判断されます。

",647.0,04月09日,03:12,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/5214-日本電気硝子/2017-04-09-03-10-11/comment\67.html
"日本電気硝子(5214)の買い予想。 蓄財王 さんの売買予想。 目標株価： 1,670円 期間： 中期(数週間~数ヶ月) 理由： 業績(会社計画の修正発表を含む) 株価診断結果「割安」に賛成",日本電気硝子,2011/06/26,14:33,買い予想,蓄財王さん,173.48,"1,019.0",-104.08,"1,670",中期(数週間～数ヶ月),業績(会社計画の修正発表を含む),"アナリストレポートでは1,480円だそうだすが、その根拠をみると
http://blog.livedoor.jp/fwht9851/archives/52188339.html",647.0,04月09日,03:12,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/5214-日本電気硝子/2017-04-09-03-10-11/comment\68.html
"日本電気硝子(5214)の買い予想。 みんから さんの売買予想。 目標株価： 1,311円 期間： 中期(数週間~数ヶ月) 理由： チャート あなたの予想： 買い",日本電気硝子,2011/06/26,12:38,買い予想,みんからさん,174.12,"1,019.0",-104.08,"1,311",中期(数週間～数ヶ月),チャート,,647.0,04月09日,03:12,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/5214-日本電気硝子/2017-04-09-03-10-11/comment\69.html
日本電気硝子(5214)の買い予想。 DuckHawk さんの売買予想。 目標株価： 800円 期間： 長期(数ヶ月～数年) 理由： 個人投資家の予想 買い予想 長期 目標株価800円,日本電気硝子,2016/12/30,20:17,買い予想,DuckHawkさん,7.16,635.0,+4.92,800,長期(数ヶ月～数年),個人投資家の予想,,647.0,04月09日,03:10,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/5214-日本電気硝子/2017-04-09-03-10-11/comment\7.html
"日本電気硝子(5214)の買い予想。 yochan2580 さんの売買予想。 目標株価： 2,286円 期間： 長期(数ヶ月～数年) 理由： 業績(会社計画の修正発表を含む) 株価診断結果「割安」に賛成",日本電気硝子,2011/06/24,10:40,買い予想,yochan2580さん,13.42,"1,004.0",-101.39,"2,286",長期(数ヶ月～数年),業績(会社計画の修正発表を含む),"【株価分析結果】2011/06/24 03:36
　割安

  【総論】
　この銘柄は、みんかぶリサーチによる株価診断において過去比較で割安と判断され、また相対比較でも割安と判断されます。結果、現在の株価は「割安」と結論付けました。
　但し、この銘柄の株価が「2,286円」を超えると割高圏内に入ります。なお、この銘柄は相対比較において割引評価される傾向にあり、理論株価はその点を考慮して算出されております。
　このように、この銘柄は現在の株価水準において割安と判断されますが、この結果は必ずしも今後の株価の上昇を示唆するものではありません。
投資判断においては、利益関連事項を中心に、企業や外部環境の動向に注視してください。


【過去比較】
　過去2年間において、この銘柄はPSRの変動幅が最も狭いことから売上動向が投資判断で重視されている可能性があります。現状、PSRは過去平均値より低い為、過去比較の観点からは割安と判断されます。

【相対比較】
　一方、この銘柄のPERは類似時価総額銘柄の平均値と連動性が高い傾向にあります。つまり、この銘柄の投資判断では類似時価総額を対象に利益動向が比較されている可能性があります。また、この銘柄は相対比較において割引評価される傾向にある為、それを考慮します。
　結果、現在、この銘柄の株価は相対比較の観点で割安と判断されます。

",647.0,04月09日,03:12,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/5214-日本電気硝子/2017-04-09-03-10-11/comment\70.html
"日本電気硝子(5214)の買い予想。 hws*c83* さんの売買予想。 目標株価： 1,300円 期間： 中期(数週間~数ヶ月) 理由： 業績(会社計画の修正発表を含む) そろそろ",日本電気硝子,2011/06/22,23:41,買い予想,hws*c83*さん,-53.05,"1,000.0",-100.66,"1,300",中期(数週間～数ヶ月),業績(会社計画の修正発表を含む),,647.0,04月09日,03:12,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/5214-日本電気硝子/2017-04-09-03-10-11/comment\71.html
