概要,企業,予想日,予想時刻,売買,ユーザ名,所持ポイント,登録時株価,取得ポイント,目標株価,予想期間,理由,コメント,データ取得時株価,データ取得日,データ取得時間,参照html
"キッコーマン(2801)の買い予想。 hide613 さんの売買予想。 目標株価： 1,177円 期間： 中期(数週間~数ヶ月) 理由： 業績(会社計画の修正発表を含む) 買うかな",キッコーマン,2012/10/19,10:43,買い予想,hide613さん,434.21,"1,067.0",+601.50,"1,177",中期(数週間～数ヶ月),業績(会社計画の修正発表を含む),"【 半歩先読みポイント　稼ぎ頭は北米　】 キッコーマン＜２８０１＞　(達人の予想)
2012/10/19(10:35)
http://minkabu.jp/stock/2801/news/426946","3,325.0",04月08日,20:31,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/2801-キッコーマン/2017-04-08-20-29-27/comment\41.html
"キッコーマン(2801)の買い予想。 万葉びと さんの売買予想。 目標株価： 1,147円 期間： 短期(数分~数日) 理由： チャート 買い",キッコーマン,2012/10/08,18:18,買い予想,万葉びとさん,323.52,"1,041.0",+623.62,"1,147",短期(数分～数日),チャート,,"3,325.0",04月08日,20:31,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/2801-キッコーマン/2017-04-08-20-29-27/comment\42.html
キッコーマン(2801)の買い予想。 Deep Red さんの売買予想。 目標株価： 953円 期間： 短期(数分~数日) 理由： チャート 株価診断結果「割高」に反対,キッコーマン,2012/08/02,23:17,買い予想,Deep Redさん,657.17,927.0,+735.28,953,短期(数分～数日),チャート,"【株価分析結果】2012/08/02 01:23
　割高

  【総論】
　この銘柄は、みんかぶリサーチによる株価診断において過去比較で割高と判断され、また相対比較でも割高と判断されます。結果、現在の株価は「割高」と結論付けました。
　但し、この銘柄の株価が「875円」を割ると割安圏内に入ります。なお、この銘柄は相対比較においてプレミアム評価される傾向にあり、理論株価はその点を考慮して算出されております。
　このように、この銘柄は現在の株価水準において割高と判断されますが、この結果は必ずしも今後の株価の下落を示唆するものではありません。
投資判断においては、売上関連事項を中心に、企業や外部環境の動向に注視してください。


【過去比較】
　過去2年間において、この銘柄はPBRの変動幅が最も狭いことから純資産動向が投資判断で重視されている可能性があります。現状、PBRは過去平均値より高い為、過去比較の観点からは割高と判断されます。

【相対比較】
　一方、この銘柄のPSRは同一業種分類銘柄の平均値と連動性が高い傾向にあります。つまり、この銘柄の投資判断では同一業種分類を対象に売上動向が比較されている可能性があります。また、この銘柄は相対比較においてプレミアム評価される傾向にある為、それを考慮します。
　結果、現在、この銘柄の株価は相対比較の観点で割高と判断されます。
","3,325.0",04月08日,20:31,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/2801-キッコーマン/2017-04-08-20-29-27/comment\43.html
"キッコーマン(2801)の買い予想。 k@z さんの売買予想。 目標株価： 1,010円 期間： 短期(数分~数日) 理由： チャート ＼(^O^)／",キッコーマン,2012/07/10,08:12,買い予想,k@zさん,299.54,"1,007.0",+654.28,"1,010",短期(数分～数日),チャート,,"3,325.0",04月08日,20:31,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/2801-キッコーマン/2017-04-08-20-29-27/comment\44.html
"キッコーマン(2801)の買い予想。 masahira さんの売買予想。 目標株価： 1,040円 期間： 長期(数ヶ月～数年) 理由： チャート 業績",キッコーマン,2012/03/29,08:49,買い予想,masahiraさん,137.88,949.0,+711.64,"1,040",長期(数ヶ月～数年),チャート,,"3,325.0",04月08日,20:31,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/2801-キッコーマン/2017-04-08-20-29-27/comment\45.html
"キッコーマン(2801)の買い予想。 RAiZ さんの売買予想。 目標株価： 1,037円 期間： 長期(数ヶ月～数年) 理由： 配当(株主優待を含む) 月足では出遅れディフェンシブ銘柄 ",キッコーマン,2012/03/25,12:33,買い予想,RAiZさん,277.29,949.0,+711.64,"1,037",長期(数ヶ月～数年),配当(株主優待を含む),月足では出遅れているディフェンシブ銘柄。時価総額などの「規模」も大きく、売上高も安定している。飛躍的な成長は見込めないが、配当狙いの長期投資に向いている。,"3,325.0",04月08日,20:31,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/2801-キッコーマン/2017-04-08-20-29-27/comment\46.html
キッコーマン(2801)の買い予想。 ikaikaika さんの売買予想。 目標株価： 954円 期間： 中期(数週間~数ヶ月) 理由： その他 買い,キッコーマン,2012/02/15,21:01,買い予想,ikaikaikaさん,503.03,865.0,+808.37,954,中期(数週間～数ヶ月),その他,,"3,325.0",04月08日,20:31,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/2801-キッコーマン/2017-04-08-20-29-27/comment\47.html
キッコーマン(2801)の買い予想。 むかちゃん さんの売買予想。 目標株価： 838円 期間： 短期(数分~数日) 理由： 業績(会社計画の修正発表を含む) 買い,キッコーマン,2012/02/07,14:51,買い予想,むかちゃんさん,505.28,838.0,+843.57,838,短期(数分～数日),業績(会社計画の修正発表を含む),,"3,325.0",04月08日,20:31,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/2801-キッコーマン/2017-04-08-20-29-27/comment\48.html
キッコーマン(2801)の買い予想。 【ランキング１位】神様【５冠王】 さんの売買予想。 目標株価： 877円 期間： 長期(数ヶ月～数年) 理由： その他 個人投資家の意見「売り」に反対,キッコーマン,2012/02/06,17:57,買い予想,【ランキング１位】神様【５冠王】さん,591.12,848.0,+830.27,877,長期(数ヶ月～数年),その他,,"3,325.0",04月08日,20:31,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/2801-キッコーマン/2017-04-08-20-29-27/comment\49.html
"キッコーマン(2801)の買い予想。 twitter88 さんの売買予想。 目標株価： 4,350円 期間： 長期(数ヶ月～数年) 理由： チャート 買い予想 長期 目標株価4,350円",キッコーマン,2016/12/21,22:55,買い予想,twitter88さん,-0.95,"3,745.0",-31.96,"4,350",長期(数ヶ月～数年),チャート,,"3,325.0",04月08日,20:29,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/2801-キッコーマン/2017-04-08-20-29-27/comment\5.html
