概要,企業,予想日,予想時刻,売買,ユーザ名,所持ポイント,登録時株価,取得ポイント,目標株価,予想期間,理由,コメント,データ取得時株価,データ取得日,データ取得時間,参照html
"エーザイ(4523)の買い予想。 直吉 さんの売買予想。 目標株価： 3,200円 期間： 短期(数分~数日) 理由： 業績(会社計画の修正発表を含む) 買い",エーザイ,2011/04/04,20:53,買い予想,直吉さん,195.5,"2,938.0",+274.58,"3,200",短期(数分～数日),業績(会社計画の修正発表を含む),買い　　利益・配当・安心・堅実・将来性　　何か？・・・,"5,776.0",04月09日,00:31,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/4523-エーザイ/2017-04-09-00-28-35/comment\78.html
"エーザイ(4523)の買い予想。 音斬 さんの売買予想。 目標株価： 3,117円 期間： 中期(数週間~数ヶ月) 理由： 業績(会社計画の修正発表を含む) 株価診断結果「割高」に反対",エーザイ,2011/03/31,02:42,買い予想,音斬さん,258.64,"2,988.0",+265.23,"3,117",中期(数週間～数ヶ月),業績(会社計画の修正発表を含む),,"5,776.0",04月09日,00:31,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/4523-エーザイ/2017-04-09-00-28-35/comment\79.html
"エーザイ(4523)の買い予想。 白１０番 さんの売買予想。 目標株価： 7,115円 期間： 短期(数分~数日) 理由： 個人投資家の予想 個人投資家の意見「買い」に賛成",エーザイ,2017/01/12,23:28,買い予想,白１０番さん,対象外,"6,608.0",-35.84,"7,115",短期(数分～数日),個人投資家の予想,,"5,776.0",04月09日,00:29,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/4523-エーザイ/2017-04-09-00-28-35/comment\8.html
"エーザイ(4523)の買い予想。 ルーーキーーズ さんの売買予想。 目標株価： 3,300円 期間： 中期(数週間~数ヶ月) 理由： 配当(株主優待を含む) 個人投資家の意見「売り」に反対",エーザイ,2011/03/21,09:33,買い予想,ルーーキーーズさん,158.61,"3,085.0",+247.95,"3,300",中期(数週間～数ヶ月),配当(株主優待を含む),高配当で長期保有する傾向ある。,"5,776.0",04月09日,00:31,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/4523-エーザイ/2017-04-09-00-28-35/comment\80.html
"エーザイ(4523)の買い予想。 Dai118 さんの売買予想。 目標株価： 3,500円 期間： 中期(数週間~数ヶ月) 理由： 配当(株主優待を含む) 高配当",エーザイ,2011/03/11,13:24,買い予想,Dai118さん,820.53,"3,145.0",+237.79,"3,500",中期(数週間～数ヶ月),配当(株主優待を含む),"高配当
業績も上々！

会社の強気計画「はやぶさ」
気に入った！","5,776.0",04月09日,00:31,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/4523-エーザイ/2017-04-09-00-28-35/comment\81.html
"エーザイ(4523)の買い予想。 lili さんの売買予想。 目標株価： 3,800円 期間： 中期(数週間~数ヶ月) 理由： 業績(会社計画の修正発表を含む) 買い",エーザイ,2011/03/08,20:37,買い予想,liliさん,607.47,"3,165.0",+234.49,"3,800",中期(数週間～数ヶ月),業績(会社計画の修正発表を含む),,"5,776.0",04月09日,00:31,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/4523-エーザイ/2017-04-09-00-28-35/comment\82.html
"エーザイ(4523)の買い予想。 株で儲けるぞ さんの売買予想。 目標株価： 3,300円 期間： 中期(数週間~数ヶ月) 理由： 業績(会社計画の修正発表を含む) 伸びる会社だ",エーザイ,2011/03/07,22:10,買い予想,株で儲けるぞさん,136.93,"3,145.0",+237.79,"3,300",中期(数週間～数ヶ月),業績(会社計画の修正発表を含む),期待してます!?,"5,776.0",04月09日,00:31,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/4523-エーザイ/2017-04-09-00-28-35/comment\83.html
"エーザイ(4523)の買い予想。 ぽぽろ さんの売買予想。 目標株価： 3,203円 期間： 中期(数週間~数ヶ月) 理由： 業績(会社計画の修正発表を含む) 個人投資家の意見「買い」に賛成",エーザイ,2011/03/03,22:03,買い予想,ぽぽろさん,411.22,"3,150.0",+236.96,"3,203",中期(数週間～数ヶ月),業績(会社計画の修正発表を含む),,"5,776.0",04月09日,00:31,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/4523-エーザイ/2017-04-09-00-28-35/comment\84.html
"エーザイ(4523)の買い予想。 ピエール2世 さんの売買予想。 目標株価： 3,500円 期間： 長期(数ヶ月～数年) 理由： 業績(会社計画の修正発表を含む) 買い",エーザイ,2011/02/13,19:26,買い予想,ピエール2世さん,298.82,"2,952.0",+271.93,"3,500",長期(数ヶ月～数年),業績(会社計画の修正発表を含む),,"5,776.0",04月09日,00:31,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/4523-エーザイ/2017-04-09-00-28-35/comment\85.html
"エーザイ(4523)の買い予想。 utopia さんの売買予想。 目標株価： 3,700円 期間： 中期(数週間~数ヶ月) 理由： 業績(会社計画の修正発表を含む) ずばり「買い」",エーザイ,2011/02/12,18:17,買い予想,utopiaさん,106.63,"2,952.0",+271.93,"3,700",中期(数週間～数ヶ月),業績(会社計画の修正発表を含む),今期は減収ながら増益と高配当維持予想。医薬品の中でかなり割安だが、来期の「後発品侵食本格化で減益」の見通し（四季報）が株価上昇の重し。開発力で後発品問題の乗り切りを期待。,"5,776.0",04月09日,00:31,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/4523-エーザイ/2017-04-09-00-28-35/comment\86.html
