概要,企業,予想日,予想時刻,売買,ユーザ名,所持ポイント,登録時株価,取得ポイント,目標株価,予想期間,理由,コメント,データ取得時株価,データ取得日,データ取得時間,参照html
"アドバンテスト,6857,ADVANTEST,株価,株価予想,目標株価,株,株式,みんなの株式,みんかぶ,minkabu",アドバンテスト,2009/06/06,14:31,買い予想,新卒MBAさん,434.31,"1,904.0",+19.56,--,,,　,"2,036.0",04月09日,19:17,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/6857-アドバンテスト/2017-04-09-19-11-49/comment\117.html
"アドバンテスト(6857)の買い予想。 花粉ガード さんの売買予想。 目標株価： 2,300円 期間： 中期(数週間~数ヶ月) 理由： チャート 休憩終わりA+",アドバンテスト,2009/05/10,12:17,買い予想,花粉ガードさん,261.15,"1,701.0",+55.83,"2,300",中期(数週間～数ヶ月),チャート,"レーティングOK,チャートOK","2,036.0",04月09日,19:17,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/6857-アドバンテスト/2017-04-09-19-11-49/comment\118.html
"アドバンテスト(6857)の買い予想。 ボナンザ さんの売買予想。 目標株価： 1,555円 期間： 短期(数分~数日) 理由： その他 買い",アドバンテスト,2009/05/01,05:47,買い予想,ボナンザさん,520.1,"1,573.0",+83.51,"1,555",短期(数分～数日),その他,,"2,036.0",04月09日,19:17,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/6857-アドバンテスト/2017-04-09-19-11-49/comment\119.html
"アドバンテスト(6857)の買い予想。 waraukadoniwafukukitaru さんの売買予想。 目標株価： 1,725円 期間： 長期(数ヶ月～数年) 理由： 個人投資家の予想 個人投資家の意見「買い」に賛成",アドバンテスト,2016/12/07,20:13,買い予想,waraukadoniwafukukitaruさん,32.66,"1,558.0",+87.06,"1,725",長期(数ヶ月～数年),個人投資家の予想,,"2,036.0",04月09日,19:13,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/6857-アドバンテスト/2017-04-09-19-11-49/comment\12.html
"アドバンテスト(6857)の買い予想。 tonkiti-buhibuhi さんの売買予想。 目標株価： 1,600円 期間： 中期(数週間~数ヶ月) 上がれー",アドバンテスト,2009/02/28,18:11,買い予想,tonkiti-buhibuhiさん,71.65,"1,170.0",+210.23,"1,600",中期(数週間～数ヶ月),,,"2,036.0",04月09日,19:17,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/6857-アドバンテスト/2017-04-09-19-11-49/comment\120.html
"アドバンテスト(6857)の売り予想。 源氏パイ。 さんの売買予想。 目標株価： 1,200円 期間： 中期(数週間~数ヶ月) ウリ",アドバンテスト,2009/02/13,00:23,売り予想,源氏パイ。さん,378.88,"1,389.0",-132.66,"1,200",中期(数週間～数ヶ月),,,"2,036.0",04月09日,19:17,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/6857-アドバンテスト/2017-04-09-19-11-49/comment\121.html
アドバンテスト(6857)の売り予想。 ミミちゃん さんの売買予想。 目標株価： 900円 期間： 長期(数ヶ月～数年) 理由： 業績(会社計画の修正発表を含む) 2008年4―12月期の連結決算は最終損益が107億円の赤字,アドバンテスト,2009/01/28,21:28,売り予想,ミミちゃんさん,168.79,"1,268.0",-172.45,900,長期(数ヶ月～数年),業績(会社計画の修正発表を含む),"2008年4―12月期の連結決算（米国会計基準）は、最終損益が107億円の赤字（前年同期は199億円の黒字）だった。国内外の半導体メーカーが採算悪化で設備投資を大幅に抑制し、半導体検査装置の受注が落ち込んだ。業績悪化を受け、期末配当を未定（従来予想は25円）とし、2月までに人員削減を含むリストラ策をまとめることを明らかにした。売上高は前年同期比55％減の671億円となった。半導体市況は年末にかけて一段と悪化、韓国や台湾のメモリーメーカーだけでなく、パソコン向けＭＰＵ（超小型演算処理装置）の大手、米インテルなどにも設備投資の削減・先送りの動きが広がった。newsミミ
","2,036.0",04月09日,19:17,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/6857-アドバンテスト/2017-04-09-19-11-49/comment\122.html
"アドバンテスト(6857)の売り予想。 kou_suke さんの売買予想。 目標株価： 1,100円 期間： 中期(数週間~数ヶ月) 理由： 業績(会社計画の修正発表を含む) ウリウリ！",アドバンテスト,2008/12/23,14:21,売り予想,kou_sukeさん,-365.69,"1,289.0",-165.01,"1,100",中期(数週間～数ヶ月),業績(会社計画の修正発表を含む),業績はもっともっと落ちる。,"2,036.0",04月09日,19:17,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/6857-アドバンテスト/2017-04-09-19-11-49/comment\123.html
アドバンテスト(6857)の売り予想。 masaruikuko さんの売買予想。 目標株価： 950円 期間： 中期(数週間~数ヶ月) 売り,アドバンテスト,2008/12/13,11:50,売り予想,masaruikukoさん,97.3,"1,181.0",-206.10,950,中期(数週間～数ヶ月),,,"2,036.0",04月09日,19:17,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/6857-アドバンテスト/2017-04-09-19-11-49/comment\124.html
アドバンテスト(6857)の買い予想。 蛙 さんの売買予想。 期間： 長期(数ヶ月～数年) 理由： チャート 感,アドバンテスト,2008/11/13,15:40,買い予想,蛙さん,269.34,"1,311.0",+157.03,--,長期(数ヶ月～数年),チャート,,"2,036.0",04月09日,19:17,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/6857-アドバンテスト/2017-04-09-19-11-49/comment\125.html
